feature_id,gene_symbol,mapping_source_column,has_gene_symbol
7905220,ECM1,gene_assignment,True
7905233,ADAMTSL4,gene_assignment,True
7905254,,,False
7905256,,,False
7905258,SETDB1,gene_assignment,True
7905283,ANXA9,gene_assignment,True
7905299,PRUNE,gene_assignment,True
7905308,BNIPL,gene_assignment,True
7905324,BC002469,gene_assignment,True
7905329,MLLT11,gene_assignment,True
7905339,GABPB2,gene_assignment,True
7905349,TNFAIP8L2,gene_assignment,True
7905355,SCNM1,gene_assignment,True
7905365,PIP5K1A,gene_assignment,True
7905374,PSMD4,gene_assignment,True
7905382,ZNF687,gene_assignment,True
7905395,PSMB4,gene_assignment,True
7905406,CGN,gene_assignment,True
7905428,TUFT1,gene_assignment,True
7905444,SNX27,gene_assignment,True
7905462,,,False
7905464,C1ORF230,gene_assignment,True
7905474,OAZ3,gene_assignment,True
7905481,,,False
7905483,LCE5A,gene_assignment,True
7905486,CRCT1,gene_assignment,True
7905490,LCE3C,gene_assignment,True
7905492,LCE3B,gene_assignment,True
7905496,AF005082,gene_assignment,True
7905500,LCE2D,gene_assignment,True
7905503,LCE2C,gene_assignment,True
7905505,LCE2B,gene_assignment,True
7905507,LCE2A,gene_assignment,True
7905510,LCE4A,gene_assignment,True
7905512,C1ORF68,gene_assignment,True
7905515,KPRP,gene_assignment,True
7905517,LCE1F,gene_assignment,True
7905519,LCE1E,gene_assignment,True
7905523,LCE1D,gene_assignment,True
7905525,LCE1B,gene_assignment,True
7905528,LCE1A,gene_assignment,True
7905530,SMCP,gene_assignment,True
7905533,IVL,gene_assignment,True
7905536,SPRR4,gene_assignment,True
7905544,SPRR1A,gene_assignment,True
7905548,SPRR3,gene_assignment,True
7905553,SPRR1B,gene_assignment,True
7905559,LELP1,gene_assignment,True
7905563,LOR,gene_assignment,True
7905569,,,False
7905571,S100A9,gene_assignment,True
7905576,S100A7A,gene_assignment,True
7905581,S100A1,gene_assignment,True
7905589,C1ORF77,gene_assignment,True
7905598,SNAPIN,gene_assignment,True
7905606,NPR1,gene_assignment,True
7905629,,,False
7905631,INTS3,gene_assignment,True
7905664,SLC27A3,gene_assignment,True
7905677,CREB3L4,gene_assignment,True
7905691,RPS27,gene_assignment,True
7905700,UBAP2L,gene_assignment,True
7905731,,,False
7905733,HAX1,gene_assignment,True
7905742,,,False
7905744,,,False
7905746,AQP10,gene_assignment,True
7905754,ATP8B2,gene_assignment,True
7905789,IL6R,gene_assignment,True
7905801,TDRD10,gene_assignment,True
7905817,CHRNB2,gene_assignment,True
7905826,CKS1B,gene_assignment,True
7905831,FLAD1,gene_assignment,True
7905848,LENEP,gene_assignment,True
7905854,ZBTB7B,gene_assignment,True
7905862,DCST1,gene_assignment,True
7905881,ADAM15,gene_assignment,True
7905909,EFNA4,gene_assignment,True
7905918,EFNA3,gene_assignment,True
7905927,,,False
7905929,EFNA1,gene_assignment,True
7905938,RAG1AP1,gene_assignment,True
7905949,,,False
7905951,TRIM46,gene_assignment,True
7905968,MTX1,gene_assignment,True
7905974,HCN3,gene_assignment,True
7905986,FDPS,gene_assignment,True
7905999,RUSC1,gene_assignment,True
7906015,,,False
7906017,POU5F1P4,gene_assignment,True
7906021,MSTO1,gene_assignment,True
7906041,DAP3,gene_assignment,True
7906056,MSTO2P,gene_assignment,True
7906061,SYT11,gene_assignment,True
7906069,RXFP4,gene_assignment,True
7906072,ROBLD3,gene_assignment,True
7906079,RAB25,gene_assignment,True
7906085,LMNA,gene_assignment,True
7906107,SEMA4A,gene_assignment,True
7906128,SLC25A44,gene_assignment,True
7906133,PMF1,gene_assignment,True
7906140,BGLAP,gene_assignment,True
7906146,TMEM79,gene_assignment,True
7906154,C1ORF182,gene_assignment,True
7906163,RHBG,gene_assignment,True
7906175,,,False
7906177,TTC24,gene_assignment,True
7906185,APOA1BP,gene_assignment,True
7906194,AK055377,gene_assignment,True
7906197,HAPLN2,gene_assignment,True
7906205,BCAN,gene_assignment,True
7906223,C1ORF66,gene_assignment,True
7906233,,,False
7906235,PRCC,gene_assignment,True
7906244,NTRK1,gene_assignment,True
7906264,PEAR1,gene_assignment,True
7906284,C1ORF92,gene_assignment,True
7906303,,,False
7906305,,,False
7906307,KIRREL,gene_assignment,True
7906330,CD1D,gene_assignment,True
7906339,CD1A,gene_assignment,True
7906348,CD1C,gene_assignment,True
7906355,CD1E,gene_assignment,True
7906365,OR10K1,gene_assignment,True
7906367,OR10R2,gene_assignment,True
7906370,AK122667,gene_assignment,True
7906372,OR10Z1,gene_assignment,True
7906374,OR6K6,gene_assignment,True
7906377,MNDA,gene_assignment,True
7906386,PYHIN1,gene_assignment,True
7906400,IFI16,gene_assignment,True
7906417,CADM3,gene_assignment,True
7906433,,,False
7906435,DARC,gene_assignment,True
7906443,FCER1A,gene_assignment,True
7906452,OR10J1,gene_assignment,True
7906458,APCS,gene_assignment,True
7906465,,,False
7906467,,,False
7906469,DUSP23,gene_assignment,True
7906475,FCRL6,gene_assignment,True
7906486,SLAMF8,gene_assignment,True
7906496,KCNJ9,gene_assignment,True
7906501,ATP1A2,gene_assignment,True
7906527,ATP1A4,gene_assignment,True
7906552,CASQ1,gene_assignment,True
7906564,PEA15,gene_assignment,True
7906574,SUMO1P3,gene_assignment,True
7906576,NCSTN,gene_assignment,True
7906597,NHLH1,gene_assignment,True
7906602,VANGL2,gene_assignment,True
7906613,SLAMF7,gene_assignment,True
7906622,LY9,gene_assignment,True
7906642,KLHDC9,gene_assignment,True
7906652,NIT1,gene_assignment,True
7906662,UFC1,gene_assignment,True
7906671,USP21,gene_assignment,True
7906688,PPOX,gene_assignment,True
7906703,NDUFS2,gene_assignment,True
7906720,FCER1G,gene_assignment,True
7906728,TOMM40L,gene_assignment,True
7906742,PCP4L1,gene_assignment,True
7906746,SDHC,gene_assignment,True
7906751,,,False
7906757,FCGR2A,gene_assignment,True
7906764,HSPA6,gene_assignment,True
7906767,FCGR2C,gene_assignment,True
7906775,HSPA7,gene_assignment,True
7906777,FCGR2B,gene_assignment,True
7906784,,,False
7906786,FCRLA,gene_assignment,True
7906797,FCRLB,gene_assignment,True
7906808,,,False
7906810,DUSP12,gene_assignment,True
7906819,ATF6,gene_assignment,True
7906838,NOS1AP,gene_assignment,True
7906852,UHMK1,gene_assignment,True
7906863,UAP1,gene_assignment,True
7906878,DDR2,gene_assignment,True
7906900,AY423733,gene_assignment,True
7906904,HSD17B7,gene_assignment,True
7906919,RGS4,gene_assignment,True
7906930,NUF2,gene_assignment,True
7906948,,,False
7906950,,,False
7906952,,,False
7906954,PBX1,gene_assignment,True
7906969,,,False
7906973,LRRC52,gene_assignment,True
7906978,MGST3,gene_assignment,True
7906988,ENST00000354775,gene_assignment,True
7906993,,,False
7906995,UCK2,gene_assignment,True
7907008,,,False
7907010,,,False
7907012,FMO9P,gene_assignment,True
7907024,POGK,gene_assignment,True
7907032,MAEL,gene_assignment,True
7907049,,,False
7907051,,,False
7907053,DUSP27,gene_assignment,True
7907058,POU2F1,gene_assignment,True
7907079,RCSD1,gene_assignment,True
7907090,AY194294,gene_assignment,True
7907092,MPZL1,gene_assignment,True
7907104,DCAF6,gene_assignment,True
7907124,TIPRL,gene_assignment,True
7907135,SFT2D2,gene_assignment,True
7907146,TBX19,gene_assignment,True
7907156,XCL1,gene_assignment,True
7907160,ATP1B1,gene_assignment,True
7907171,BLZF1,gene_assignment,True
7907183,ENST00000367772,gene_assignment,True
7907211,,,False
7907213,GORAB,gene_assignment,True
7907222,PRRX1,gene_assignment,True
7907232,C1ORF129,gene_assignment,True
7907249,FMO3,gene_assignment,True
7907260,FMO6P,gene_assignment,True
7907271,FMO2,gene_assignment,True
7907286,FMO1,gene_assignment,True
7907297,FMO4,gene_assignment,True
7907308,,,False
7907310,BAT2L2,gene_assignment,True
7907349,,,False
7907351,,,False
7907353,METTL13,gene_assignment,True
7907370,DNM3,gene_assignment,True
7907394,,,False
7907396,C1ORF105,gene_assignment,True
7907404,C1ORF9,gene_assignment,True
7907430,FASLG,gene_assignment,True
7907439,PRDX6,gene_assignment,True
7907445,KLHL20,gene_assignment,True
7907462,,,False
7907466,DARS2,gene_assignment,True
7907486,ZBTB37,gene_assignment,True
7907492,RABGAP1L,gene_assignment,True
7907531,GPR52,gene_assignment,True
7907537,CACYBP,gene_assignment,True
7907549,TNN,gene_assignment,True
7907568,,,False
7907572,PAPPA2,gene_assignment,True
7907601,FAM5B,gene_assignment,True
7907611,RASAL2,gene_assignment,True
7907633,C1ORF49,gene_assignment,True
7907649,C1ORF220,gene_assignment,True
7907655,,,False
7907657,RALGPS2,gene_assignment,True
7907680,FAM20B,gene_assignment,True
7907690,TOR3A,gene_assignment,True
7907700,,,False
7907702,SOAT1,gene_assignment,True
7907719,C1ORF125,gene_assignment,True
7907749,TDRD5,gene_assignment,True
7907769,FAM163A,gene_assignment,True
7907773,TOR1AIP1,gene_assignment,True
7907788,,,False
7907790,CEP350,gene_assignment,True
7907830,QSOX1,gene_assignment,True
7907847,,,False
7907849,LHX4,gene_assignment,True
7907859,,,False
7907861,XPR1,gene_assignment,True
7907882,KIAA1614,gene_assignment,True
7907893,MR1,gene_assignment,True
7907904,IER5,gene_assignment,True
7907907,AF387616,gene_assignment,True
7907911,CACNA1E,gene_assignment,True
7907968,,,False
7907970,,,False
7907972,NCRNA00272,gene_assignment,True
7907977,RGSL1,gene_assignment,True
7907986,RGSL1,gene_assignment,True
7908003,NPL,gene_assignment,True
7908022,DHX9,gene_assignment,True
7908041,LAMC1,gene_assignment,True
7908072,LAMC2,gene_assignment,True
7908097,SMG7,gene_assignment,True
7908125,RGL1,gene_assignment,True
7908147,TSEN15,gene_assignment,True
7908155,,,False
7908157,,,False
7908161,C1ORF21,gene_assignment,True
7908169,RNF2,gene_assignment,True
7908178,C1ORF26,gene_assignment,True
7908204,HMCN1,gene_assignment,True
7908312,PRG4,gene_assignment,True
7908328,,,False
7908330,C1ORF27,gene_assignment,True
7908347,OCLM,gene_assignment,True
7908351,PLA2G4A,gene_assignment,True
7908371,BC040856,gene_assignment,True
7908376,RGS18,gene_assignment,True
7908382,RGS21,gene_assignment,True
7908388,RGS1,gene_assignment,True
7908397,RGS13,gene_assignment,True
7908407,RPS27A,gene_assignment,True
7908409,RGS2,gene_assignment,True
7908421,TROVE2,gene_assignment,True
7908437,CDC73,gene_assignment,True
7908459,CFH,gene_assignment,True
7908481,CFHR3,gene_assignment,True
7908488,CFHR1,gene_assignment,True
7908492,CFHR4,gene_assignment,True
7908496,CFHR2,gene_assignment,True
7908499,CFHR5,gene_assignment,True
7908508,CRB1,gene_assignment,True
7908525,C1ORF53,gene_assignment,True
7908529,LHX9,gene_assignment,True
7908543,NEK7,gene_assignment,True
7908553,PTPRC,gene_assignment,True
7908591,,,False
7908595,,,False
7908597,NR5A2,gene_assignment,True
7908612,FAM58B,gene_assignment,True
7908614,CAMSAP1L1,gene_assignment,True
7908635,,,False
7908637,GPR25,gene_assignment,True
7908639,C1ORF106,gene_assignment,True
7908650,AY245430,gene_assignment,True
7908672,PKP1,gene_assignment,True
7908692,RPS10P7,gene_assignment,True
7908694,NAV1,gene_assignment,True
7908728,,,False
7908730,,,False
7908732,IPO9,gene_assignment,True
7908758,SHISA4,gene_assignment,True
7908766,TIMM17A,gene_assignment,True
7908775,,,False
7908777,,,False
7908779,RNPEP,gene_assignment,True
7908793,ELF3,gene_assignment,True
7908812,GPR37L1,gene_assignment,True
7908816,LGR6,gene_assignment,True
7908839,,,False
7908841,PPP1R12B,gene_assignment,True
7908861,AF314543,gene_assignment,True
7908863,,,False
7908867,TMEM183A,gene_assignment,True
7908879,PPFIA4,gene_assignment,True
7908907,ADORA1,gene_assignment,True
7908917,BTG2,gene_assignment,True
7908924,PRELP,gene_assignment,True
7908931,OPTC,gene_assignment,True
7908940,ATP2B4,gene_assignment,True
7908966,BC000988,gene_assignment,True
7908968,LAX1,gene_assignment,True
7908978,ZC3H11A,gene_assignment,True
7908988,SNRPE,gene_assignment,True
7908993,SOX13,gene_assignment,True
7909011,MDM4,gene_assignment,True
7909027,NFASC,gene_assignment,True
7909064,CNTN2,gene_assignment,True
7909088,TMCC2,gene_assignment,True
7909102,,,False
7909104,CDK18,gene_assignment,True
7909127,MFSD4,gene_assignment,True
7909140,,,False
7909142,NUCKS1,gene_assignment,True
7909144,AK094426,gene_assignment,True
7909146,AB096683,gene_assignment,True
7909155,AVPR1B,gene_assignment,True
7909164,CTSE,gene_assignment,True
7909175,SRGAP2,gene_assignment,True
7909188,IKBKE,gene_assignment,True
7909214,RASSF5,gene_assignment,True
7909225,DYRK3,gene_assignment,True
7909236,MAPKAPK2,gene_assignment,True
7909250,IL19,gene_assignment,True
7909261,IL20,gene_assignment,True
7909271,IL24,gene_assignment,True
7909283,,,False
7909285,PFKFB2,gene_assignment,True
7909306,C4BPB,gene_assignment,True
7909318,C4BPA,gene_assignment,True
7909332,CD55,gene_assignment,True
7909350,CR2,gene_assignment,True
7909371,CR1,gene_assignment,True
7909390,CR1L,gene_assignment,True
7909400,CD46,gene_assignment,True
7909418,LOC148696,gene_assignment,True
7909422,MIR205,gene_assignment,True
7909425,CAMK1G,gene_assignment,True
7909441,G0S2,gene_assignment,True
7909446,HSD11B1,gene_assignment,True
7909455,TRAF3IP3,gene_assignment,True
7909478,C1ORF107,gene_assignment,True
7909494,SYT14,gene_assignment,True
7909503,SERTAD4,gene_assignment,True
7909510,HHAT,gene_assignment,True
7909525,,,False
7909527,,,False
7909529,RCOR3,gene_assignment,True
7909545,TRAF5,gene_assignment,True
7909561,C1ORF97,gene_assignment,True
7909568,DTL,gene_assignment,True
7909586,PPP2R5A,gene_assignment,True
7909601,SNORA16B,gene_assignment,True
7909603,NENF,gene_assignment,True
7909610,ATF3,gene_assignment,True
7909624,FAM71A,gene_assignment,True
7909626,,,False
7909628,FLVCR1,gene_assignment,True
7909642,VASH2,gene_assignment,True
7909661,RPS6KC1,gene_assignment,True
7909681,PROX1,gene_assignment,True
7909689,SMYD2,gene_assignment,True
7909708,CENPF,gene_assignment,True
7909730,KCNK2,gene_assignment,True
7909745,KCTD3,gene_assignment,True
7909768,SPATA17,gene_assignment,True
7909780,,,False
7909782,RRP15,gene_assignment,True
7909789,TGFB2,gene_assignment,True
7909801,LYPLAL1,gene_assignment,True
7909813,,,False
7909815,IARS2,gene_assignment,True
7909839,,,False
7909841,MARK1,gene_assignment,True
7909862,C1ORF115,gene_assignment,True
7909866,MOSC2,gene_assignment,True
7909877,MOSC1,gene_assignment,True
7909888,,,False
7909890,HLX,gene_assignment,True
7909898,MIA3,gene_assignment,True
7909931,C1ORF58,gene_assignment,True
7909946,FAM177B,gene_assignment,True
7909954,DISP1,gene_assignment,True
7909965,C1ORF65,gene_assignment,True
7909967,CAPN2,gene_assignment,True
7909990,AK290103,gene_assignment,True
7909992,FBXO28,gene_assignment,True
7909999,,,False
7910001,DEGS1,gene_assignment,True
7910010,,,False
7910012,,,False
7910014,CNIH4,gene_assignment,True
7910022,CNIH3,gene_assignment,True
7910030,DNAH14,gene_assignment,True
7910047,DNAH14,gene_assignment,True
7910054,DNAH14,gene_assignment,True
7910096,LBR,gene_assignment,True
7910099,SRP9,gene_assignment,True
7910111,EPHX1,gene_assignment,True
7910124,H3F3A,gene_assignment,True
7910134,MIXL1,gene_assignment,True
7910138,,,False
7910140,,,False
7910142,C1ORF95,gene_assignment,True
7910146,PSEN2,gene_assignment,True
7910164,ADCK3,gene_assignment,True
7910184,BC062736,gene_assignment,True
7910186,,,False
7910188,,,False
7910190,ZNF678,gene_assignment,True
7910198,ZNF678,gene_assignment,True
7910200,SNAP47,gene_assignment,True
7910211,PRSS38,gene_assignment,True
7910217,WNT3A,gene_assignment,True
7910229,ARF1,gene_assignment,True
7910241,GUK1,gene_assignment,True
7910257,GJC2,gene_assignment,True
7910261,C1ORF69,gene_assignment,True
7910265,OBSCN,gene_assignment,True
7910369,HIST3H2BB,gene_assignment,True
7910372,RNF187,gene_assignment,True
7910377,,,False
7910379,DUSP5P,gene_assignment,True
7910381,AK055963,gene_assignment,True
7910383,,,False
7910385,,,False
7910387,RHOU,gene_assignment,True
7910396,ENST00000323223,gene_assignment,True
7910398,RAB4A,gene_assignment,True
7910414,,,False
7910416,URB2,gene_assignment,True
7910427,GALNT2,gene_assignment,True
7910446,COG2,gene_assignment,True
7910466,CAPN9,gene_assignment,True
7910490,,,False
7910492,,,False
7910494,ARV1,gene_assignment,True
7910503,TRIM67,gene_assignment,True
7910520,GNPAT,gene_assignment,True
7910539,C1ORF124,gene_assignment,True
7910550,TSNAX,gene_assignment,True
7910559,DISC1,gene_assignment,True
7910583,,,False
7910585,,,False
7910587,,,False
7910589,KIAA1383,gene_assignment,True
7910591,C1ORF57,gene_assignment,True
7910600,KIAA1804,gene_assignment,True
7910611,KCNK1,gene_assignment,True
7910618,SLC35F3,gene_assignment,True
7910630,BC116455,gene_assignment,True
7910634,,,False
7910636,,,False
7910638,,,False
7910640,GGPS1,gene_assignment,True
7910651,TBCE,gene_assignment,True
7910674,,,False
7910680,GPR137B,gene_assignment,True
7910692,,,False
7910694,EDARADD,gene_assignment,True
7910706,LGALS8,gene_assignment,True
7910727,ACTN2,gene_assignment,True
7910752,MTR,gene_assignment,True
7910790,,,False
7910792,RYR2,gene_assignment,True
7910901,LOC100130331,gene_assignment,True
7910913,,,False
7910915,CHRM3,gene_assignment,True
7910923,FMN2,gene_assignment,True
7910948,,,False
7910950,KMO,gene_assignment,True
7910971,WDR64,gene_assignment,True
7910997,EXO1,gene_assignment,True
7911017,SDCCAG8,gene_assignment,True
7911038,ZNF238,gene_assignment,True
7911045,AK124614,gene_assignment,True
7911049,C1ORF100,gene_assignment,True
7911056,C1ORF101,gene_assignment,True
7911078,PPPDE1,gene_assignment,True
7911085,FAM36A,gene_assignment,True
7911092,,,False
7911096,EFCAB2,gene_assignment,True
7911112,EFCAB2,gene_assignment,True
7911114,KIF26B,gene_assignment,True
7911138,CNST,gene_assignment,True
7911155,SCCPDH,gene_assignment,True
7911170,LOC149134,gene_assignment,True
7911174,VN1R5,gene_assignment,True
7911176,,,False
7911178,NLRP3,gene_assignment,True
7911197,OR2W5,gene_assignment,True
7911199,ENST00000366488,gene_assignment,True
7911207,OR2G2,gene_assignment,True
7911209,OR2G3,gene_assignment,True
7911211,,,False
7911213,,,False
7911215,AY358215,gene_assignment,True
7911218,TRIM58,gene_assignment,True
7911229,OR2W3,gene_assignment,True
7911231,OR2W3,gene_assignment,True
7911233,OR2T8,gene_assignment,True
7911235,ENST00000318244,gene_assignment,True
7911237,OR2L13,gene_assignment,True
7911241,OR2L8,gene_assignment,True
7911243,OR2AK2,gene_assignment,True
7911248,ENST00000355281,gene_assignment,True
7911252,OR2L2,gene_assignment,True
7911258,OR2L3,gene_assignment,True
7911260,OR2M1P,gene_assignment,True
7911263,OR2M5,gene_assignment,True
7911265,OR2M2,gene_assignment,True
7911267,OR2M3,gene_assignment,True
7911269,OR2M4,gene_assignment,True
7911271,OR14C36,gene_assignment,True
7911273,OR2T4,gene_assignment,True
7911276,OR2T6,gene_assignment,True
7911278,OR2T1,gene_assignment,True
7911281,OR2T2,gene_assignment,True
7911283,OR2T3,gene_assignment,True
7911285,OR2T5,gene_assignment,True
7911287,OR2G6,gene_assignment,True
7911289,ZNF672,gene_assignment,True
7911301,PGBD2,gene_assignment,True
7911307,RPL23AP82,gene_assignment,True
7911309,WASH7P,gene_assignment,True
7911323,FAM138A,gene_assignment,True
7911329,ENST00000388975,gene_assignment,True
7911331,,,False
7911333,FLJ43681,gene_assignment,True
7911335,,,False
7911337,,,False
7911339,,,False
7911341,,,False
7911343,AF284753,gene_assignment,True
7911345,OR4F16,gene_assignment,True
7911347,ENST00000388975,gene_assignment,True
7911349,,,False
7911351,NCRNA00115,gene_assignment,True
