dataset,contrast,gene_symbol,log2FC,SE,t_stat,p_value,FDR,mean_DCM_HF,mean_Control,n_DCM_HF,n_Control,abs_log2FC,direction
GSE57338,DCM_HF_vs_Control,MATN2,0.8833067294809331,0.05181951166450689,17.045832758897703,1.8116594522208838e-46,1.4249398383814257e-43,6.283311162355933,5.400004432875,177,136,0.8833067294809331,up_in_DCM_HF
GSE57338,DCM_HF_vs_Control,ISLR,0.8204689138670243,0.0481522981730548,17.039039568128953,1.9238171282566943e-46,1.4571133434388667e-43,6.606009129050844,5.785540215183824,177,136,0.8204689138670243,up_in_DCM_HF
GSE57338,DCM_HF_vs_Control,ITPK1,-0.41244269684238866,0.024233161331884624,-17.019764412648872,2.2813015355039822e-46,1.6661648714663012e-43,7.289985243672318,7.702427940514705,177,136,0.41244269684238866,down_in_DCM_HF
GSE57338,DCM_HF_vs_Control,IL1RL1,-1.7589213786975324,0.10350810212700906,-16.993079213637376,2.888371516831273e-46,2.0367999144551564e-43,5.073715605118644,6.832636983816175,177,136,1.7589213786975324,down_in_DCM_HF
GSE57338,DCM_HF_vs_Control,GPR4,-0.7210304925907689,0.0424464236420753,-16.98683730508788,3.052257012763419e-46,2.080621863700397e-43,5.671644045740112,6.392674538330881,177,136,0.7210304925907689,down_in_DCM_HF
GSE57338,DCM_HF_vs_Control,KCNN3,0.6954537169184114,0.040969838315483106,16.974773284755415,3.3958184594338616e-46,2.240144757916854e-43,6.329971006124293,5.634517289205886,177,136,0.6954537169184114,up_in_DCM_HF
GSE57338,DCM_HF_vs_Control,TUBA3E,-0.8579052144034152,0.05059597112426258,-16.95599857736536,4.008975746409118e-46,2.561986062939577e-43,4.205717636118644,5.0636228505220595,177,136,0.8579052144034152,down_in_DCM_HF
GSE57338,DCM_HF_vs_Control,SDSL,0.721213650807992,0.04259231814933534,16.932951342993448,4.915005401219663e-46,3.045813953180064e-43,6.779812581734461,6.058598930926471,177,136,0.721213650807992,up_in_DCM_HF
GSE57338,DCM_HF_vs_Control,FNDC1,1.0265357728350373,0.06066170263478761,16.922303994915413,5.400120584771593e-46,3.2480137046640906e-43,5.89675007632768,4.870214303492647,177,136,1.0265357728350373,up_in_DCM_HF
GSE57338,DCM_HF_vs_Control,SCN2B,0.8849452783937357,0.052348602756743946,16.90485002065753,6.301070999710642e-46,3.681625769830932e-43,6.45316420993785,5.568218931544116,177,136,0.8849452783937357,up_in_DCM_HF
GSE57338,DCM_HF_vs_Control,TTC3,0.38742742160431254,0.02295860140255271,16.87504455568602,8.200504458111706e-46,4.6583421157884545e-43,7.921451239288139,7.534023817683824,177,136,0.38742742160431254,up_in_DCM_HF
GSE57338,DCM_HF_vs_Control,PTN,0.9982616379529332,0.05991747170715726,16.660610161120815,5.4554690565087876e-45,3.015252492043371e-42,6.18371403610734,5.18545239815441,177,136,0.9982616379529332,up_in_DCM_HF
GSE57338,DCM_HF_vs_Control,CD163,-1.5200397892793696,0.09170088455461775,-16.576064632986416,1.151271366410322e-44,6.195657748181865e-42,6.764400819463274,8.284440608742647,177,136,1.5200397892793696,down_in_DCM_HF
GSE57338,DCM_HF_vs_Control,HTRA1,0.5564386373840562,0.033647812275125887,16.53714163744913,1.6235651766484969e-44,8.513309708323528e-42,7.868489948994348,7.312051311610293,177,136,0.5564386373840562,up_in_DCM_HF
GSE57338,DCM_HF_vs_Control,SFRP4,1.7769041631799602,0.10748435040157402,16.531747705979893,1.7027739126366274e-44,8.705431628354758e-42,5.743954450915255,3.967050287735295,177,136,1.7769041631799602,up_in_DCM_HF
GSE57338,DCM_HF_vs_Control,NPTX2,-0.8563353676067629,0.051812606968559834,-16.527548365331082,1.7671051185447788e-44,8.813975530302617e-42,5.257751624378529,6.1140869919852925,177,136,0.8563353676067629,down_in_DCM_HF
GSE57338,DCM_HF_vs_Control,CCDC113,0.7839713672544868,0.04765532844522811,16.45086484201933,3.477907539257857e-44,1.6934097423291232e-41,5.9724728550338995,5.18850148777941,177,136,0.7839713672544868,up_in_DCM_HF
GSE57338,DCM_HF_vs_Control,TMEM189,-0.375392406082419,0.022888761511261426,-16.40073037144117,5.414037740597032e-44,2.574815623144402e-41,6.721968850858759,7.097361256941176,177,136,0.375392406082419,down_in_DCM_HF
GSE57338,DCM_HF_vs_Control,ZDHHC16,-0.4506361643207044,0.027558784222471655,-16.351815837842803,8.337017069362372e-44,3.8748181606468303e-41,7.575889634502826,8.02652579882353,177,136,0.4506361643207044,down_in_DCM_HF
GSE57338,DCM_HF_vs_Control,SLC16A9,0.8725421301973246,0.05397791082615614,16.164799949510382,4.3398536254338105e-43,1.968433948983421e-40,4.589473884564972,3.716931754367647,177,136,0.8725421301973246,up_in_DCM_HF
GSE57338,DCM_HF_vs_Control,C1ORF144,-0.3011989547492515,0.018635636976005687,-16.162525334500785,4.427773185977377e-43,1.968433948983421e-40,8.163940512338984,8.465139467088239,177,136,0.3011989547492515,down_in_DCM_HF
GSE57338,DCM_HF_vs_Control,INTU,0.3940214747654949,0.024472583353638284,16.10052641650995,7.648256098595674e-43,3.327805047154926e-40,6.093890347802261,5.6998688730367615,177,136,0.3940214747654949,up_in_DCM_HF
GSE57338,DCM_HF_vs_Control,BCL6,-0.7187615671087575,0.044705907774692515,-16.07755222712735,9.364945163377822e-43,3.989856845647426e-40,7.927915856141243,8.646677423250006,177,136,0.7187615671087575,down_in_DCM_HF
GSE57338,DCM_HF_vs_Control,JAK1,-0.29534098767061323,0.01837257449609818,-16.07510083757371,9.569478678503247e-43,3.993792632150845e-40,9.653982657322027,9.949323644992646,177,136,0.29534098767061323,down_in_DCM_HF
GSE57338,DCM_HF_vs_Control,SEMA4B,-0.6764572623544369,0.04213139602351026,-16.055894800565323,1.1334383047250264e-42,4.635762666325358e-40,5.696493962322034,6.372951224676469,177,136,0.6764572623544369,down_in_DCM_HF
GSE57338,DCM_HF_vs_Control,FLII,-0.38423432837932037,0.02394319550619199,-16.047746353654126,1.2178201398018129e-42,4.883219972342563e-40,8.220591610819211,8.604825939198532,177,136,0.38423432837932037,down_in_DCM_HF
GSE57338,DCM_HF_vs_Control,BTN3A1,0.6677341604791049,0.041638871280349155,16.036317506863643,1.3468544533143106e-42,5.296764148130317e-40,6.672518855971751,6.00478469549265,177,136,0.6677341604791049,up_in_DCM_HF
GSE57338,DCM_HF_vs_Control,USP31,-0.5740323293378196,0.03591527866509854,-15.98295629808514,2.155234290462589e-42,8.315951177350934e-40,8.574337787632759,9.148370116970588,177,136,0.5740323293378196,down_in_DCM_HF
GSE57338,DCM_HF_vs_Control,ALG3,-0.5086555526800844,0.03185552465948803,-15.96757730777426,2.4678977281778135e-42,9.346020100228941e-40,7.465643439694915,7.974298992375001,177,136,0.5086555526800844,down_in_DCM_HF
GSE57338,DCM_HF_vs_Control,TTC18,0.48815808744915246,0.030673624765470073,15.914587570970157,3.9355058936841494e-42,1.4632926459243791e-39,4.250099096949152,3.7619410094999983,177,136,0.48815808744915246,up_in_DCM_HF
GSE57338,DCM_HF_vs_Control,VSIG4,-1.2991849971537048,0.08166602806251637,-15.90851211912942,4.151774166565081e-42,1.516138959040284e-39,6.555134374875705,7.854319372029412,177,136,1.2991849971537048,down_in_DCM_HF
GSE57338,DCM_HF_vs_Control,TMUB1,-0.39437674598271855,0.024798425523564926,-15.903297796384633,4.346835037444532e-42,1.5595223950129946e-39,6.700170782723161,7.094547528705882,177,136,0.39437674598271855,down_in_DCM_HF
GSE57338,DCM_HF_vs_Control,TEAD2,-0.44569248394715855,0.028028675453625307,-15.901303815964356,4.4238248571552776e-42,1.5597796263590592e-39,6.707439885288139,7.153132369235298,177,136,0.44569248394715855,down_in_DCM_HF
GSE57338,DCM_HF_vs_Control,HLTF,0.5429902498177968,0.03415884757196179,15.896035388017397,4.6338650742805954e-42,1.6061447587972573e-39,7.821305083067799,7.27831483325,177,136,0.5429902498177968,up_in_DCM_HF
GSE57338,DCM_HF_vs_Control,APBB3,0.5319417053718434,0.0335227415752451,15.868084779935069,5.926665399060971e-42,2.020005123513281e-39,7.349747013790959,6.817805308419116,177,136,0.5319417053718434,up_in_DCM_HF
GSE57338,DCM_HF_vs_Control,C1QTNF7,0.6116675698004737,0.03867213461441582,15.816752188602027,9.311692671304581e-42,3.1217068053799784e-39,4.288008984881355,3.6763414150808824,177,136,0.6116675698004737,up_in_DCM_HF
GSE57338,DCM_HF_vs_Control,TPST2,-0.41530400480948826,0.0263650973644195,-15.752037592319066,1.6455377704518757e-41,5.427620549313042e-39,6.9727856625875715,7.388089667397062,177,136,0.41530400480948826,down_in_DCM_HF
GSE57338,DCM_HF_vs_Control,OGN,1.322185596344343,0.08396062157531091,15.74768708874279,1.7097306101227562e-41,5.5498398376206925e-39,8.256895004101697,6.934709407757353,177,136,1.322185596344343,up_in_DCM_HF
GSE57338,DCM_HF_vs_Control,PTP4A2,-0.3704126885838317,0.02362236360949399,-15.680593809628784,3.0844392976743434e-41,9.85574744335005e-39,10.445414463107351,10.815827151691177,177,136,0.3704126885838317,down_in_DCM_HF
GSE57338,DCM_HF_vs_Control,PHYHD1,-0.5501587645404618,0.035421345109369014,-15.531842815165811,1.1398970585090036e-40,3.586291514847558e-38,6.9401932517683615,7.490352016308825,177,136,0.5501587645404618,down_in_DCM_HF
GSE57338,DCM_HF_vs_Control,ARHGAP1,0.46542113358890136,0.030010721835549762,15.508495135147934,1.3993043415756418e-40,4.3357233007911934e-38,9.836029998412426,9.370608864823527,177,136,0.46542113358890136,up_in_DCM_HF
GSE57338,DCM_HF_vs_Control,STAT3,-0.6037436128502396,0.03900024021728038,-15.480510106774432,1.7890567457646582e-40,5.405531918244524e-38,10.139995248112994,10.743738860963235,177,136,0.6037436128502396,down_in_DCM_HF
GSE57338,DCM_HF_vs_Control,SCUBE2,0.831734956328348,0.05372972572835909,15.479977704210576,1.797438486262238e-40,5.405531918244524e-38,5.116183282740117,4.284448326411764,177,136,0.831734956328348,up_in_DCM_HF
GSE57338,DCM_HF_vs_Control,LCN10,-0.5844639098511544,0.0378811448660746,-15.428887165830766,2.814556087606856e-40,8.34169159297974e-38,5.717850521920903,6.30231443177206,177,136,0.5844639098511544,down_in_DCM_HF
GSE57338,DCM_HF_vs_Control,SFRS18,0.3346566217540712,0.0217086626664042,15.415810125972323,3.156795362448038e-40,9.222352166008911e-38,8.286908852401131,7.9522522306470576,177,136,0.3346566217540712,up_in_DCM_HF
GSE57338,DCM_HF_vs_Control,DZIP3,0.5531211202028916,0.036017998553210195,15.35679777946999,5.29755631201031e-40,1.5258454447973357e-37,7.055294656644072,6.502173536441175,177,136,0.5531211202028916,up_in_DCM_HF
GSE57338,DCM_HF_vs_Control,GLT8D2,0.7980943784639418,0.05206888644911768,15.327663656564825,6.839616763066088e-40,1.942641150065299e-37,7.741507851875707,6.943413473411766,177,136,0.7980943784639418,up_in_DCM_HF
GSE57338,DCM_HF_vs_Control,IFI44L,1.1206420256561151,0.07318484431455928,15.3124876626017,7.81300385523439e-40,2.1887113539663464e-37,7.66470163499435,6.544059609338236,177,136,1.1206420256561151,up_in_DCM_HF
GSE57338,DCM_HF_vs_Control,ADAMTS9,-1.171785904848869,0.0766116669236931,-15.295136522952744,9.0965652188459e-40,2.5138480908837657e-37,7.618024189401132,8.789810094250004,177,136,1.171785904848869,down_in_DCM_HF
GSE57338,DCM_HF_vs_Control,RNASE2,-1.1640606998649052,0.07621677598237717,-15.273024670238732,1.1041991212407277e-39,2.99878694117703e-37,3.725452357576273,4.8895130574411745,177,136,1.1640606998649052,down_in_DCM_HF
GSE57338,DCM_HF_vs_Control,JTB,-0.36089161770883127,0.023630981729858152,-15.271968885356909,1.114463606500999e-39,2.99878694117703e-37,7.853257281107345,8.214148898816177,177,136,0.36089161770883127,down_in_DCM_HF
GSE57338,DCM_HF_vs_Control,BID,-0.4435562105094717,0.029046710152547263,-15.270445712440651,1.1294402890952201e-39,2.999617391168474e-37,6.256160717372884,6.699716927882357,177,136,0.4435562105094717,down_in_DCM_HF
GSE57338,DCM_HF_vs_Control,TLL2,0.9508530544757816,0.06263233258559808,15.181504747189065,2.461764627144575e-39,6.422499287971698e-37,6.304775855909607,5.353922801433824,177,136,0.9508530544757816,up_in_DCM_HF
GSE57338,DCM_HF_vs_Control,TMTC1,-0.56731624801591,0.037371102721117586,-15.180613005977264,2.4810632946198737e-39,6.422499287971698e-37,8.234473795564972,8.801790043580882,177,136,0.56731624801591,down_in_DCM_HF
GSE57338,DCM_HF_vs_Control,AQP3,-0.9606408060354354,0.06332776679741876,-15.169346001232924,2.7383197872791636e-39,6.9998299562323625e-37,6.051716669824856,7.012357475860296,177,136,0.9606408060354354,down_in_DCM_HF
GSE57338,DCM_HF_vs_Control,ACVRL1,-0.4394437203821875,0.029015124900644,-15.145332714815709,3.378992385025665e-39,8.530912873305536e-37,7.019763954853113,7.459207675235294,177,136,0.4394437203821875,down_in_DCM_HF
GSE57338,DCM_HF_vs_Control,FAM58A,-0.4622073385971244,0.030583401666635555,-15.113012726159944,4.4837489706268566e-39,1.1182032493819418e-36,6.220287141858758,6.682494480455883,177,136,0.4622073385971244,down_in_DCM_HF
GSE57338,DCM_HF_vs_Control,MARK3,-0.4883579459474068,0.03238269470087468,-15.080830995025742,5.941992267256665e-39,1.4640209863301059e-36,7.990894757508473,8.479252703455884,177,136,0.4883579459474068,down_in_DCM_HF
GSE57338,DCM_HF_vs_Control,NT5DC2,-0.6042829818675646,0.04013377650098242,-15.056718668196416,7.337262245113024e-39,1.786273963244778e-36,8.061087137926554,8.665370119794119,177,136,0.6042829818675646,down_in_DCM_HF
GSE57338,DCM_HF_vs_Control,FAM46B,-0.7968384186018187,0.052937033963050426,-15.052570175314408,7.608373937799987e-39,1.830485259153056e-36,5.903327147508475,6.700165566110293,177,136,0.7968384186018187,down_in_DCM_HF
GSE57338,DCM_HF_vs_Control,PITPNM1,-0.46727805619707574,0.031086388973130343,-15.031596516435846,9.140062588861241e-39,2.173421859793167e-36,6.677640647214689,7.144918703411764,177,136,0.46727805619707574,down_in_DCM_HF
GSE57338,DCM_HF_vs_Control,ST6GALNAC3,-0.6435100640549187,0.04281673004223065,-15.029407042999715,9.316735512154389e-39,2.1899682899259455e-36,5.938806960548022,6.582317024602941,177,136,0.6435100640549187,down_in_DCM_HF
GSE57338,DCM_HF_vs_Control,KAL1,0.7298237645776844,0.04868967067699911,14.989293507841522,1.323012329498428e-38,3.0745002429821425e-36,6.543372476327684,5.813548711750001,177,136,0.7298237645776844,up_in_DCM_HF
GSE57338,DCM_HF_vs_Control,NAA10,-0.32960011094454167,0.022080511947414144,-14.927195154238317,2.2762050308464654e-38,5.230156503461822e-36,7.7003151164745764,8.029915227419115,177,136,0.32960011094454167,down_in_DCM_HF
GSE57338,DCM_HF_vs_Control,LTBP4,0.5595801967511638,0.037602576416157385,14.881432340118023,3.394468296616882e-38,7.712986296201694e-36,8.393819330971754,7.834239134220587,177,136,0.5595801967511638,up_in_DCM_HF
GSE57338,DCM_HF_vs_Control,C1QTNF1,-0.9941550139567115,0.06689008874303559,-14.862515996590304,4.00395580651052e-38,8.930714015083895e-36,7.996506146734462,8.990661160691175,177,136,0.9941550139567115,down_in_DCM_HF
GSE57338,DCM_HF_vs_Control,PGCP,0.4605261211082583,0.03098656458857862,14.862122575472734,4.0177295324582804e-38,8.930714015083895e-36,8.231808991299438,7.7712828701911825,177,136,0.4605261211082583,up_in_DCM_HF
GSE57338,DCM_HF_vs_Control,SLC39A1,-0.3565629193019695,0.02400263148820372,-14.855159505206965,4.2694898322301704e-38,9.388286781624407e-36,7.3367591174406765,7.6933220367426465,177,136,0.3565629193019695,down_in_DCM_HF
GSE57338,DCM_HF_vs_Control,C11ORF65,0.41661929220937255,0.02805663214479118,14.849226737526282,4.496391045185416e-38,9.782042220642739e-36,4.122205999915251,3.705586707705882,177,136,0.41661929220937255,up_in_DCM_HF
GSE57338,DCM_HF_vs_Control,BC111368,-0.7217918034381441,0.04876312768348593,-14.801999742985833,6.789306562425538e-38,1.4614875705431816e-35,7.052604089819208,7.774395893257357,177,136,0.7217918034381441,down_in_DCM_HF
GSE57338,DCM_HF_vs_Control,SUN2,-0.36691293379536294,0.024802848465291006,-14.793177255782506,7.332412433651873e-38,1.5619566069602166e-35,7.550057481101697,7.916970414897057,177,136,0.36691293379536294,down_in_DCM_HF
GSE57338,DCM_HF_vs_Control,ATP1A1,-0.5188369298315463,0.035263095660037366,-14.713312036853559,1.4710997410365617e-37,3.101442237546153e-35,10.430718935587569,10.949555865419123,177,136,0.5188369298315463,down_in_DCM_HF
GSE57338,DCM_HF_vs_Control,SCYL1,-0.23421092377691988,0.015937834398303617,-14.69527904003374,1.7214028033393526e-37,3.592110951866302e-35,8.555479047796611,8.789689971573523,177,136,0.23421092377691988,down_in_DCM_HF
GSE57338,DCM_HF_vs_Control,SPEF2,0.23361059000693785,0.015922810634433713,14.671441830862802,2.1186788356202415e-37,4.376462847316559e-35,3.601307662367231,3.3676970723602953,177,136,0.23361059000693785,up_in_DCM_HF
GSE57338,DCM_HF_vs_Control,AGFG1,-0.2571818325063955,0.017543513764445358,-14.659653474186808,2.347763414673794e-37,4.801176183007909e-35,9.732791310655362,9.989973143161762,177,136,0.2571818325063955,down_in_DCM_HF
GSE57338,DCM_HF_vs_Control,ELK1,-0.3441187142094133,0.023526296511345614,-14.626981940972358,3.1203337719619874e-37,6.31790352837848e-35,6.0207756196214675,6.364894333830882,177,136,0.3441187142094133,down_in_DCM_HF
GSE57338,DCM_HF_vs_Control,MYH6,-1.579276201586906,0.10800774243570443,-14.621879561338188,3.2620546440267657e-37,6.540099751994839e-35,9.434748726824866,11.014024928411764,177,136,1.579276201586906,down_in_DCM_HF
GSE57338,DCM_HF_vs_Control,C20ORF24,-0.2659798902889663,0.018194532846148557,-14.618671033659941,3.354446443569628e-37,6.660041725339699e-35,7.221348580446323,7.487328470735291,177,136,0.2659798902889663,down_in_DCM_HF
GSE57338,DCM_HF_vs_Control,LYVE1,-1.4347312081004477,0.09817718448772367,-14.613692739170476,3.5029993123386593e-37,6.888109224742844e-35,8.480409360796614,9.915140568897058,177,136,1.4347312081004477,down_in_DCM_HF
GSE57338,DCM_HF_vs_Control,NID1,-0.5969343661885596,0.04091646344108647,-14.589099740940584,4.339013799891887e-37,8.450745924551342e-35,8.619689054186436,9.216623420375,177,136,0.5969343661885596,down_in_DCM_HF
GSE57338,DCM_HF_vs_Control,LARP6,-0.40902777690154535,0.028138742436781872,-14.536107213052993,6.879941530270029e-37,1.3273094744719067e-34,7.892583435966099,8.30161121286765,177,136,0.40902777690154535,down_in_DCM_HF
GSE57338,DCM_HF_vs_Control,FAM89B,-0.35921101316359216,0.02473715117016681,-14.52111484837443,7.837879087774829e-37,1.4979871714485536e-34,7.450111142615818,7.8093221557794115,177,136,0.35921101316359216,down_in_DCM_HF
GSE57338,DCM_HF_vs_Control,TEAD4,-0.6538718757151871,0.04503542211376624,-14.51905733365635,7.97934542660381e-37,1.5109038330930362e-34,5.523838561225987,6.177710436941178,177,136,0.6538718757151871,down_in_DCM_HF
GSE57338,DCM_HF_vs_Control,PHLDA1,1.0662492954556337,0.0734982722322331,14.507134155298196,8.85079949744639e-37,1.660539905713566e-34,7.054379904220336,5.988130608764702,177,136,1.0662492954556337,up_in_DCM_HF
GSE57338,DCM_HF_vs_Control,WNK3,-0.7178407951374628,0.049493778377639346,-14.503657200311343,9.12238206651308e-37,1.6959337569108407e-34,3.4239424890169476,4.14178328415441,177,136,0.7178407951374628,down_in_DCM_HF
GSE57338,DCM_HF_vs_Control,BCL2L1,-0.4809371089044947,0.03321283277115777,-14.4804603756095,1.1159971805571138e-36,2.0379546040901876e-34,8.270078526073446,8.751015634977946,177,136,0.4809371089044947,down_in_DCM_HF
GSE57338,DCM_HF_vs_Control,ATN1,-0.2988508614910259,0.02063823667453993,-14.480445505293533,1.1161413968611296e-36,2.0379546040901876e-34,7.4732801000678,7.772130961558821,177,136,0.2988508614910259,down_in_DCM_HF
GSE57338,DCM_HF_vs_Control,CDK2,-0.45510699093469587,0.031463759822825184,-14.46448210568088,1.2822033023365902e-36,2.3204475692728558e-34,5.589002154271188,6.044109145205885,177,136,0.45510699093469587,down_in_DCM_HF
GSE57338,DCM_HF_vs_Control,THOC5,-0.38991428941151485,0.026962210100541856,-14.461510683194282,1.315734155885413e-36,2.3602424112155e-34,7.105229438779661,7.495143728191179,177,136,0.38991428941151485,down_in_DCM_HF
GSE57338,DCM_HF_vs_Control,DUSP13,-0.6339031240176136,0.0438650487643238,-14.45121211248209,1.438870163709004e-36,2.55868650850862e-34,5.156100860570621,5.790003984588235,177,136,0.6339031240176136,down_in_DCM_HF
GSE57338,DCM_HF_vs_Control,ARRDC3,0.7142874648866329,0.049523916136179486,14.423081222464416,1.837065513275309e-36,3.2386198057310404e-34,8.880273573717517,8.165986108830879,177,136,0.7142874648866329,up_in_DCM_HF
GSE57338,DCM_HF_vs_Control,ECRP,-0.8500251766732303,0.05908800652312561,-14.385748084775056,2.540246681697432e-36,4.4400038154455116e-34,4.0400384251355925,4.890063601808823,177,136,0.8500251766732303,down_in_DCM_HF
GSE57338,DCM_HF_vs_Control,GARNL3,0.6266886406621799,0.043574768413995095,14.381915578027574,2.6261591926919624e-36,4.551267414453443e-34,7.873164262632764,7.2464756219705855,177,136,0.6266886406621799,up_in_DCM_HF
GSE57338,DCM_HF_vs_Control,SEPN1,-0.37659505631027734,0.02620640148703162,-14.37034598194023,2.9035124757030723e-36,4.9896495905989775e-34,7.993100867785302,8.36969592409559,177,136,0.37659505631027734,down_in_DCM_HF
GSE57338,DCM_HF_vs_Control,DAZAP1,-0.2935621357325937,0.020429921188044858,-14.36922507094055,2.931890493231499e-36,4.996430048882013e-34,6.730067346112994,7.023629481845585,177,136,0.2935621357325937,down_in_DCM_HF
GSE57338,DCM_HF_vs_Control,CREB5,0.6982803297415252,0.04872718865222036,14.330404627390843,4.1058173359419285e-36,6.939170621488631e-34,7.906264438491523,7.207984108750002,177,136,0.6982803297415252,up_in_DCM_HF
GSE57338,DCM_HF_vs_Control,COL14A1,1.2455775994579596,0.08695863329020326,14.323794571392904,4.348051071676317e-36,7.28833150949022e-34,7.110170635163842,5.864593035705879,177,136,1.2455775994579596,up_in_DCM_HF
GSE57338,DCM_HF_vs_Control,RANGAP1,-0.39200007941267945,0.027376209189183844,-14.319005115125876,4.532433518397878e-36,7.535631337498911e-34,6.882364682807909,7.274364762220592,177,136,0.39200007941267945,down_in_DCM_HF
GSE57338,DCM_HF_vs_Control,IFIT2,0.6509250539233129,0.045511946341337595,14.302289975502337,5.239265249138594e-36,8.631678670799918e-34,5.583126920790959,4.932201866867645,177,136,0.6509250539233129,up_in_DCM_HF
GSE57338,DCM_HF_vs_Control,NEK1,0.29541552526258785,0.020656287446466727,14.301482104574358,5.276087207090415e-36,8.631678670799918e-34,6.847275439372888,6.551859914110297,177,136,0.29541552526258785,up_in_DCM_HF
GSE57338,DCM_HF_vs_Control,LPAR4,0.561859266128033,0.03933084897957211,14.285459905018953,6.062160790175266e-36,9.838983187228905e-34,4.955290648819209,4.393431382691176,177,136,0.561859266128033,up_in_DCM_HF
GSE57338,DCM_HF_vs_Control,TMEM104,-0.42508418533279313,0.029787016089508338,-14.270787784027734,6.884126197245058e-36,1.1034445331172571e-33,5.4200235856892665,5.845107771022059,177,136,0.42508418533279313,down_in_DCM_HF
GSE57338,DCM_HF_vs_Control,PLAGL1,0.46973874382789127,0.03291697395700275,14.270410896259166,6.906645488460094e-36,1.1034445331172571e-33,7.339686963644067,6.869948219816173,177,136,0.46973874382789127,up_in_DCM_HF
GSE57338,DCM_HF_vs_Control,PVRL2,-0.34400111927982735,0.024166781891004095,-14.234461205108952,9.430227891059384e-36,1.4949469796291815e-33,5.862167569367232,6.20616868864706,177,136,0.34400111927982735,down_in_DCM_HF
GSE57338,DCM_HF_vs_Control,WDR48,0.30016371160373145,0.021183403998356724,14.169758157235554,1.6511373497092327e-35,2.5973660616579853e-33,6.939482092802261,6.639318381198528,177,136,0.30016371160373145,up_in_DCM_HF
GSE57338,DCM_HF_vs_Control,DOPEY1,0.34204088995766835,0.024142816711798906,14.167397865821869,1.6852052157626787e-35,2.630721119263113e-33,7.363024688920905,7.020983798963239,177,136,0.34204088995766835,up_in_DCM_HF
GSE57338,DCM_HF_vs_Control,LRP10,-0.38578134817327214,0.027237716436831146,-14.163498216451591,1.743036089193119e-35,2.6900606509541286e-33,7.76064814167232,8.146429489845586,177,136,0.38578134817327214,down_in_DCM_HF
GSE57338,DCM_HF_vs_Control,CD59,-0.29168598918037514,0.020594829825677088,-14.16306867545508,1.749525997931047e-35,2.6900606509541286e-33,10.549194010451975,10.84087999963235,177,136,0.29168598918037514,down_in_DCM_HF
GSE57338,DCM_HF_vs_Control,HIST1H2AK,0.5183226192429795,0.036610165289555734,14.157887983937846,1.8297270430722787e-35,2.792381942599112e-33,6.026929605706214,5.508606986463236,177,136,0.5183226192429795,up_in_DCM_HF
GSE57338,DCM_HF_vs_Control,DNM2,-0.24863845093722947,0.01756625932064296,-14.15431973300328,1.887090730688177e-35,2.8585929957461644e-33,8.5073141880113,8.755952638948528,177,136,0.24863845093722947,down_in_DCM_HF
GSE57338,DCM_HF_vs_Control,PLEKHH2,0.9133477068852611,0.0647123753101369,14.113957376900508,2.6754175325484624e-35,4.0229623926923566e-33,6.124066705429378,5.210718998544116,177,136,0.9133477068852611,up_in_DCM_HF
GSE57338,DCM_HF_vs_Control,SOX6,0.458122741935735,0.03249808304575349,14.096915848567189,3.100069594402887e-35,4.6274761463897106e-33,7.015436959310732,6.557314217375,177,136,0.458122741935735,up_in_DCM_HF
GSE57338,DCM_HF_vs_Control,BCL9L,-0.48506109742418557,0.03453811104373986,-14.044227746268259,4.887397161026339e-35,7.242555937897728e-33,6.417049389480222,6.902110486904413,177,136,0.48506109742418557,down_in_DCM_HF
GSE57338,DCM_HF_vs_Control,KCND3,-0.5078363045203553,0.036248384841744655,-14.00990159251225,6.57351268025245e-35,9.671103187853424e-33,6.660547564994351,7.168383869514705,177,136,0.5078363045203553,down_in_DCM_HF
GSE57338,DCM_HF_vs_Control,LPCAT3,-0.5977742250906433,0.042685976663002036,-14.003995499738972,6.91732131590177e-35,1.0104230065013656e-32,8.900932709129943,9.498706934220587,177,136,0.5977742250906433,down_in_DCM_HF
GSE57338,DCM_HF_vs_Control,MME,1.0154236419943912,0.07257126341313673,13.99208990222128,7.665894930489274e-35,1.1118266051667067e-32,6.87965705345763,5.864233411463235,177,136,1.0154236419943912,up_in_DCM_HF
GSE57338,DCM_HF_vs_Control,BC027935,-0.39765554189232244,0.02844913170219073,-13.977774297473582,8.673813909733892e-35,1.2491513693947753e-32,6.605301052813559,7.002956594705882,177,136,0.39765554189232244,down_in_DCM_HF
GSE57338,DCM_HF_vs_Control,PREX2,0.4188535533664428,0.03009438385048737,13.917997306319982,1.4524191250277413e-34,2.0770609165606512e-32,7.838197188564975,7.419343635198526,177,136,0.4188535533664428,up_in_DCM_HF
GSE57338,DCM_HF_vs_Control,TPR,0.24489223523778714,0.017628163584747947,13.89210135590472,1.8155724487923552e-34,2.5783650401252543e-32,7.730982788796609,7.486090553558828,177,136,0.24489223523778714,up_in_DCM_HF
GSE57338,DCM_HF_vs_Control,PLA2G2A,-1.8904537096461858,0.13618870612366984,-13.881134225106068,1.995484890853714e-34,2.800705693926292e-32,7.1641209857288155,9.054574695375,177,136,1.8904537096461858,down_in_DCM_HF
GSE57338,DCM_HF_vs_Control,OLFML1,0.8830018545923481,0.06361516377074976,13.880367545298252,2.008707946899628e-34,2.800705693926292e-32,6.213615591864406,5.330613737272058,177,136,0.8830018545923481,up_in_DCM_HF
