feature_id,gene_symbol,cohort,disease,comparison,model,model_formula,n_samples_used,n_hcm,n_control,n_male,n_female,mean_expression_hcm,mean_expression_control,log2FC,SE,t_stat,p_value,FDR,abs_log2FC
MGC42367,MGC42367,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,7.486376020292452,8.46957032772222,-0.9929392274734333,0.07653291164233553,-12.974016095373164,1.1581966062687469e-25,4.6630966766858507e-23,0.9929392274734333
LCP1,LCP1,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,7.954554958669809,9.300291846083333,-1.3219019153982239,0.10194310685713169,-12.967055411120686,1.2065739199387332e-25,4.806736481473821e-23,1.3219019153982239
SEMA4B,SEMA4B,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,7.06206858566038,7.764954970777776,-0.7122240925143105,0.05499743671569458,-12.950132497921738,1.3327999612371e-25,5.2542861805186754e-23,0.7122240925143105
MASP1,MASP1,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,10.134830153056605,9.346282760777779,0.8090952008094126,0.06256617669531754,12.931830639892134,1.4842392543268632e-25,5.790981321572625e-23,0.8090952008094126
M6PRBP1,M6PRBP1,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,9.341438785688675,10.403807806777778,-1.089902808207741,0.0844419974789335,-12.907117793840072,1.7164310317284803e-25,6.628576410897557e-23,1.089902808207741
SAP18,SAP18,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,9.00522122681132,8.372271395638888,0.6257939773075715,0.04849657447833448,12.903879996455023,1.7494333631795653e-25,6.657750531084012e-23,0.6257939773075715
TUBB2C,TUBB2C,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,10.215714636679243,11.150956606666666,-0.9562028890368629,0.07410738525172618,-12.902936539844928,1.7591688767859251e-25,6.657750531084012e-23,0.9562028890368629
S100A10,S100A10,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,11.150582902169807,12.138154620833332,-1.0120529287645696,0.0784485871228092,-12.900843289634107,1.7809632513798423e-25,6.673498535814011e-23,1.0120529287645696
MFSD10,MFSD10,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,9.421556507481133,10.068604894194447,-0.6290562157627557,0.048786416118288455,-12.894085399459028,1.853187287216367e-25,6.876051575685354e-23,0.6290562157627557
MNS1,MNS1,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,6.9763758024056575,6.51290240561111,0.4724923492928288,0.03669848622857245,12.874981991081667,2.0736134770735277e-25,7.619220937215993e-23,0.4724923492928288
LILRB5,LILRB5,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,6.4725594132641495,7.040237505222222,-0.5787160316289809,0.0449978567492774,-12.860968797992234,2.2518307119849943e-25,8.194498569786932e-23,0.5787160316289809
ZNF415,ZNF415,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,8.581997982632078,8.012185295611111,0.5713574431241862,0.044518371720435886,12.834194536856973,2.6361072112647925e-25,9.501534620716889e-23,0.5713574431241862
MT2A,MT2A,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,10.003940547188686,11.730965650916666,-1.7439476046609776,0.13593577924974798,-12.82920224745915,2.71471044465585e-25,9.692540706457104e-23,1.7439476046609776
DDIT3,DDIT3,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,8.288704432735846,7.574766972777777,0.7182751189713465,0.056024756796901665,12.820673574277244,2.8544616072983537e-25,1.009625738222556e-22,0.7182751189713465
SLC15A3,SLC15A3,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,8.054001419377359,8.96674640436111,-0.8873090563256332,0.06924579239019948,-12.813905736332018,2.970468384539863e-25,1.0409291340860709e-22,0.8873090563256332
GRASP,GRASP,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,6.607299704867925,7.249231212555555,-0.6551835681893994,0.05116978401556299,-12.804110488137475,3.146779185026809e-25,1.0925963764818773e-22,0.6551835681893994
IL13RA1,IL13RA1,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,8.735124467745285,9.557983904583333,-0.792172961894362,0.061992132428791445,-12.778604814156184,3.6566189014002357e-25,1.2580763540217575e-22,0.792172961894362
CD209,CD209,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,6.591169672660376,7.6089116852500025,-1.014474038918203,0.07944234036139555,-12.76994149849064,3.847982499180652e-25,1.311988699675594e-22,1.014474038918203
MBP,MBP,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,9.135902959603774,8.222355312416665,0.9443088052352989,0.07397661946317378,12.764962931367581,3.9624580046821147e-25,1.3389570146892796e-22,0.9443088052352989
GPR56,GPR56,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,7.944979983273587,8.814367182666665,-0.8905468742744712,0.06980936917476005,-12.756838871371054,4.156628082843395e-25,1.3921393488786824e-22,0.8905468742744712
FAM110B,FAM110B,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,8.890465426867921,8.13419529602778,0.7649391873512924,0.06006531414241268,12.735123394804019,4.723701852097346e-25,1.5636816322530192e-22,0.7649391873512924
ZNF187,ZNF187,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,7.2987810038207535,6.94490437788889,0.36250929732693554,0.02846753783039369,12.734128939661877,4.751450290891962e-25,1.5636816322530192e-22,0.36250929732693554
MPP3,MPP3,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,7.130901460396228,7.955184710888888,-0.8696199459429401,0.06859827346071594,-12.67699465411391,6.652732334853767e-25,2.170511275386859e-22,0.8696199459429401
RHBDF2,RHBDF2,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,6.832128135566039,7.393824397166664,-0.5583489806847289,0.0440881707682865,-12.664371666024314,7.166431277137478e-25,2.318126137731154e-22,0.5583489806847289
C14ORF132,C14ORF132,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,8.126682068707543,6.829665570166666,1.3313745848099166,0.10536928961366417,12.635318978531535,8.504736978299527e-25,2.727714200684101e-22,1.3313745848099166
NNMT,NNMT,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,7.730123373905661,8.589132638277777,-0.8532447044198802,0.06762352364373933,-12.617572383761381,9.442543096274777e-25,3.0030461010219767e-22,0.8532447044198802
HEG1,HEG1,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,9.217546676660378,8.573760698277777,0.6512324729600206,0.05163350307693354,12.612595197921959,9.723679495343647e-25,3.066686451506464e-22,0.6512324729600206
TKT,TKT,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,7.629478572367928,8.643693592694445,-0.9900681511901667,0.07854532413813606,-12.605055260182695,1.0165617569280063e-24,3.1795699382394483e-22,0.9900681511901667
C5ORF4,C5ORF4,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,7.107665424386796,6.574873857305556,0.5266210853949933,0.041824493714672284,12.591212436129297,1.1029999838562679e-24,3.4216506056577306e-22,0.5266210853949933
ATPIF1,ATPIF1,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,10.679506661981135,9.92540297552778,0.7747916282549646,0.061652343118674006,12.56710757551543,1.2714481264939571e-24,3.9121321784788863e-22,0.7747916282549646
ZNF627,ZNF627,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,7.9708106970754775,7.503215617027777,0.47114970430749464,0.037508461471724756,12.561157824686155,1.3168463112817807e-24,4.019142378771796e-22,0.47114970430749464
SELS,SELS,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,9.676626573773584,10.363732314111111,-0.7102083773346448,0.05654629915678515,-12.559767622730885,1.3276857028151792e-24,4.0198074486994615e-22,0.7102083773346448
RASSF1,RASSF1,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,6.67936653845283,7.20246354811111,-0.5253790135289568,0.04187383461806616,-12.54671367743058,1.4339262510759586e-24,4.30701372208101e-22,0.5253790135289568
PDE5A,PDE5A,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,7.792651373103773,7.046077419222223,0.7885588691281147,0.0628593792245172,12.544808409761563,1.4501285041691326e-24,4.321382942424015e-22,0.7885588691281147
HOPX,HOPX,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,6.656065711292456,8.237495446000002,-1.6459670324024875,0.13130699554497063,-12.535257741380345,1.5341507514541078e-24,4.53605229215095e-22,1.6459670324024875
CCND2,CCND2,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,12.566102048867924,11.909345788888887,0.661192746856504,0.05282547595499464,12.516550677552168,1.713110797694998e-24,5.0259218022918515e-22,0.661192746856504
CNDP2,CNDP2,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,10.485333278867925,11.000403587500003,-0.5263823895407129,0.04208495133226375,-12.507615498587269,1.805820091446619e-24,5.257159013914518e-22,0.5263823895407129
SOX4,SOX4,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,7.694432669537738,6.986422942388891,0.7806133310705874,0.06252569369285482,12.484680856244426,2.0674316861244678e-24,5.972825923134855e-22,0.7806133310705874
FCGR2A,FCGR2A,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,6.835862538490564,7.52158120361111,-0.7222101677549916,0.057854870437565396,-12.483135167234904,2.086370259073692e-24,5.9818764261290105e-22,0.7222101677549916
PUS1,PUS1,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,7.107796510726415,7.6734539353611115,-0.5610464806450615,0.045015740353041366,-12.463340072716496,2.3448313244607837e-24,6.672367391394197e-22,0.5610464806450615
FZD2,FZD2,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,7.850601672764152,7.053381158472221,0.8836812213910903,0.07091143746270778,12.461758681112858,2.3668121872521095e-24,6.684654779010696e-22,0.8836812213910903
ALOX5AP,ALOX5AP,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,7.827970183594336,9.120510007111111,-1.290513356151781,0.10364390127302738,-12.451416246405117,2.5157435107778874e-24,7.052653993251847e-22,1.290513356151781
PRICKLE1,PRICKLE1,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,9.90593130414151,8.904354597583335,1.0387143324719283,0.08347766081356993,12.443021550300525,2.64349791684011e-24,7.356310452994911e-22,1.0387143324719283
LYPLAL1,LYPLAL1,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,10.031410596216986,9.250056578666666,0.7866362876094127,0.06325767453135556,12.435428482586614,2.7646373396303914e-24,7.637260201142467e-22,0.7866362876094127
C1QC,C1QC,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,7.852365647820755,9.171209049444444,-1.2910467994134887,0.10399724055489666,-12.41424092144049,3.132860778836879e-24,8.591757176511633e-22,1.2910467994134887
SRGN,SRGN,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,8.624588912433964,9.784882114805557,-1.1782104437098124,0.09493445735332243,-12.410777672903384,3.197553880943908e-24,8.706088070374325e-22,1.1782104437098124
PLEKHF1,PLEKHF1,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,8.160751936962267,9.373281738722223,-1.2356746652122357,0.0995865084747041,-12.408052899315258,3.2493908469631706e-24,8.784031856726298e-22,1.2356746652122357
CYP2J2,CYP2J2,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,12.589823508773593,11.69219898388889,0.9141014717340785,0.07375584038869358,12.393614755343577,3.53843485674915e-24,9.497560680037469e-22,0.9141014717340785
IRX2,IRX2,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,7.560905628424528,6.505536728027779,1.0307552561203137,0.08320659413187903,12.387903469364568,3.65975248583298e-24,9.754013561889787e-22,1.0307552561203137
SLC12A9,SLC12A9,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,7.659207807301884,8.250874088083336,-0.5812873236799088,0.04699359550608708,-12.369500937731283,4.0797016092182444e-24,1.0787210286816698e-21,0.5812873236799088
CD68,CD68,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,8.252636260377361,9.156758949305557,-0.8865657739009912,0.07167945756928489,-12.368477719631775,4.104418647417441e-24,1.0787210286816698e-21,0.8865657739009912
SORBS1,SORBS1,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,10.261186375452832,9.489904380916666,0.7464187585269185,0.06039553444136233,12.358840192922079,4.3447052834051024e-24,1.1339980424534447e-21,0.7464187585269185
MVP,MVP,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,7.651243082122639,8.456929857138887,-0.8016514451585981,0.06497946799854032,-12.336996128940394,4.942749191794894e-24,1.2812553829634903e-21,0.8016514451585981
FGD2,FGD2,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,6.549343931971696,7.24197874763889,-0.6834302877303793,0.055460422877994714,-12.322846676337678,5.3734236356195504e-24,1.3834189858071938e-21,0.6834302877303793
LILRA5,LILRA5,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,6.169294127207547,6.887966832944445,-0.7151632172219449,0.05807324871505637,-12.314847766326666,5.633305110598222e-24,1.4405274676736508e-21,0.7151632172219449
GPR172A,GPR172A,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,7.368773487301887,8.105105347111113,-0.7149321449635664,0.05809746540679418,-12.30573726336707,5.9446593849091574e-24,1.5099434837669258e-21,0.7149321449635664
CYBA,CYBA,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,8.871805716509433,9.82231275697222,-0.9000680138514638,0.07317321218092447,-12.300512537648341,6.130926942239073e-24,1.5468737403731997e-21,0.9000680138514638
KIAA1853,KIAA1853,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,7.121219378273586,6.357866303305555,0.7814604479588331,0.06358162703662325,12.290664526541748,6.4980484060484574e-24,1.6221794924471812e-21,0.7814604479588331
VPS41,VPS41,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,8.778293381367918,8.38770810311111,0.39289119048896326,0.03196779097611921,12.290220202655336,6.515121356338095e-24,1.6221794924471812e-21,0.39289119048896326
EDNRA,EDNRA,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,8.944508739679245,8.055991140722222,0.955388756113705,0.07792453463455176,12.260435825433667,7.768130846975297e-24,1.9215207845400464e-21,0.955388756113705
DOCK2,DOCK2,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,6.987927515358493,7.835843633055556,-0.8352341812729795,0.06814932916041,-12.25594135060382,7.977105308689995e-24,1.960399529303127e-21,0.8352341812729795
LAPTM5,LAPTM5,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,7.081213683273587,8.149629286750002,-1.0366069094948025,0.08461109424449843,-12.251430131601266,8.192516093527805e-24,2.0003481553267955e-21,1.0366069094948025
PLAUR,PLAUR,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,6.19853576043396,6.720659179055557,-0.5261086611753587,0.04300116564664619,-12.234753483162654,9.040605343382965e-24,2.193274037344049e-21,0.5261086611753587
ARHGAP4,ARHGAP4,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,7.00335767559434,7.556347169916667,-0.5500645649034237,0.04496672020082379,-12.232703707248511,9.150734788751323e-24,2.2058516485037106e-21,0.5500645649034237
MIDN,MIDN,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,8.542727522415092,9.521302014638891,-0.9934364535898794,0.08140320298361389,-12.203898829261716,1.0848167257306822e-23,2.5984793545571772e-21,0.9934364535898794
C1QB,C1QB,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,7.924726281301885,9.35411547536111,-1.3837270021181736,0.11381249158091732,-12.157953691176198,1.4231452653800073e-23,3.387443755570551e-21,1.3837270021181736
HES6,HES6,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,6.798479700896227,7.530379386111112,-0.741132630683782,0.06096758927928883,-12.156174115540281,1.4381890088904984e-23,3.401856326904363e-21,0.741132630683782
VAMP8,VAMP8,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,8.419203687386789,9.320590917166665,-0.8698363501483348,0.07160324464299535,-12.148001874569065,1.5093428770531056e-23,3.547986989127444e-21,0.8698363501483348
OSMR,OSMR,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,6.093040608,6.702740827805555,-0.6089737125183761,0.050149875400559665,-12.14307528492045,1.5539285493442802e-23,3.630245671511336e-21,0.6089737125183761
SLC47A1,SLC47A1,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,7.736743947650945,7.090972804777778,0.6900569140757712,0.05686881495847434,12.13418838742554,1.6377142949587435e-23,3.802511362393166e-21,0.6900569140757712
