feature_id,gene_symbol,cohort,disease,comparison,model,n_hcm,n_control,mean_expression_hcm,mean_expression_control,log2FC,SE,t_stat,p_value,FDR,abs_log2FC
SRGN,SRGN,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,8.624588912433964,9.830969547641027,-1.2063806352070647,0.09099126729787066,-13.258202364165731,1.1410168395297408e-26,3.690848146054921e-24,1.2063806352070647
IVNS1ABP,IVNS1ABP,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,9.035450633320755,8.252038606461538,0.7834120268592144,0.05909898143514181,13.255931114802207,1.1566212567650654e-26,3.7096176341975136e-24,0.7834120268592144
MTCH1,MTCH1,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,11.915928797641508,12.421010279487179,-0.5050814818456729,0.03811121650797323,-13.252830219680998,1.1782713275275465e-26,3.747298879126683e-24,0.5050814818456729
LILRA5,LILRA5,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,6.169294127207547,6.939446449487179,-0.7701523222796332,0.05812315545353614,-13.250352914774142,1.1958588307030014e-26,3.771539442232149e-24,0.7701523222796332
ALOX5AP,ALOX5AP,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,7.827970183594336,9.213071149564104,-1.3851009659697637,0.1045875217740172,-13.24346291484522,1.2461687751997096e-26,3.861435092308349e-24,1.3851009659697637
FRZB,FRZB,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,9.363353608377357,7.963498130871794,1.399855477505561,0.10570604476518802,13.242908488489514,1.2503081075116502e-26,3.861435092308349e-24,1.399855477505561
SLC12A9,SLC12A9,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,7.659207807301884,8.259756386948721,-0.6005485796468324,0.04535082361634688,-13.242286065789603,1.2549715065104024e-26,3.861435092308349e-24,0.6005485796468324
FAM110B,FAM110B,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,8.890465426867921,8.121638224153848,0.7688272027140772,0.05813889146047973,13.223974234814785,1.4002477221374363e-26,4.2736915558075336e-24,0.7688272027140772
C14ORF132,C14ORF132,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,8.126682068707543,6.823012089641025,1.3036699790665196,0.09874795252838246,13.201995035712912,1.5970288109773666e-26,4.835292190419953e-24,1.3036699790665196
HAVCR2,HAVCR2,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,7.482522914169811,8.534505028153848,-1.051982113984037,0.0797681465777635,-13.18799745407764,1.736551543744284e-26,5.199112830822687e-24,1.051982113984037
GPR56,GPR56,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,7.944979983273587,8.829976218230769,-0.8849962349571847,0.06711015361317627,-13.187218137784539,1.7446687351753984e-26,5.199112830822687e-24,0.8849962349571847
CCND2,CCND2,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,12.566102048867924,11.869055975897437,0.6970460729704877,0.052880210327708975,13.181605531648934,1.8042615557095754e-26,5.334693971670671e-24,0.6970460729704877
ARHGAP4,ARHGAP4,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,7.00335767559434,7.558608052871794,-0.5552503772774565,0.04214974663089525,-13.173279121693813,1.8964443920049518e-26,5.5637856170402636e-24,0.5552503772774565
CAPN1,CAPN1,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,9.51514065254717,10.149015392487183,-0.6338747399400126,0.04821705861044196,-13.146275575647406,2.2291192998964136e-26,6.4894806941445906e-24,0.6338747399400126
MVP,MVP,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,7.651243082122639,8.460979297743588,-0.8097362156209498,0.061733939908302615,-13.116548479227196,2.663322234897988e-26,7.69435826732437e-24,0.8097362156209498
SYF2,SYF2,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,9.540162929566039,9.040935482282052,0.49922744728398494,0.03809349929320749,13.105318664515627,2.848563759830344e-26,8.167177579889332e-24,0.49922744728398494
LYPLAL1,LYPLAL1,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,10.031410596216986,9.227866184384617,0.803544411832364,0.061339238466906636,13.100006324106669,2.9406352145678925e-26,8.367765438386199e-24,0.803544411832364
OSR1,OSR1,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,6.682111997405663,7.73592422871795,-1.053812231312289,0.08058979505345924,-13.07624905378209,3.390244338280635e-26,9.575163225863351e-24,1.053812231312289
CD209,CD209,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,6.591169672660376,7.580918549307692,-0.9897488766473158,0.07586037906266402,-13.046980372056137,4.039902147295259e-26,1.132549160492862e-23,0.9897488766473158
CYP2J2,CYP2J2,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,12.589823508773593,11.664990763076924,0.9248327456966592,0.0709958349984362,13.026577484679631,4.5651711664837185e-26,1.2679351014353457e-23,0.9248327456966592
IFI30,IFI30,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,6.29985464933019,7.0972718257948735,-0.7974171764646844,0.06121886140606402,-13.025678004290624,4.589840640930147e-26,1.2679351014353457e-23,0.7974171764646844
LILRB5,LILRB5,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,6.4725594132641495,7.02842663233333,-0.5558672190691846,0.042718803655142516,-13.012237504508601,4.974770375388285e-26,1.3643127509198914e-23,0.5558672190691846
DDIT3,DDIT3,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,8.288704432735846,7.591178243923075,0.6975261888127697,0.05370507676548047,12.988086617187603,5.74947445183023e-26,1.5654288496688264e-23,0.6975261888127697
SORBS1,SORBS1,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,10.261186375452832,9.474202488307693,0.7869838871451368,0.06063638469261268,12.978740258586276,6.080733048783165e-26,1.643795878316055e-23,0.7869838871451368
ATPIF1,ATPIF1,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,10.679506661981135,9.88878360579487,0.7907230561862583,0.06096334369247883,12.970467305319596,6.389856482884873e-26,1.7099846875459063e-23,0.7907230561862583
RASSF1,RASSF1,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,6.67936653845283,7.221554494897436,-0.5421879564446068,0.041803919589837986,-12.969787564523159,6.41594423800451e-26,1.7099846875459063e-23,0.5421879564446068
HES6,HES6,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,6.798479700896227,7.552684400435899,-0.7542046995396711,0.05816343803742088,-12.966989658596779,6.524452582284045e-26,1.7267442827211325e-23,0.7542046995396711
ACE2,ACE2,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,9.596103045896227,7.774998985794871,1.821104060101353,0.14055464814174676,12.956555220178869,6.945575657838152e-26,1.82543233573988e-23,1.821104060101353
SEMA4B,SEMA4B,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,7.06206858566038,7.739699267282051,-0.6776306816216755,0.05230634281634022,-12.95503843579726,7.00901656271774e-26,1.82940166091459e-23,0.6776306816216755
PRICKLE1,PRICKLE1,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,9.90593130414151,8.87175064348718,1.034180660654327,0.07985737950876652,12.950345566257873,7.208997985313301e-26,1.8687105325490904e-23,1.034180660654327
C8ORF47,C8ORF47,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,7.003291085575475,6.3960124289230755,0.6072786566523936,0.046952746897186655,12.933825958727473,7.95951596257145e-26,2.049223408976048e-23,0.6072786566523936
ZNF187,ZNF187,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,7.2987810038207535,6.948153727153847,0.3506272766669069,0.027137732078304725,12.920286619942573,8.632616092385563e-26,2.2074999231920543e-23,0.3506272766669069
M6PRBP1,M6PRBP1,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,9.341438785688675,10.4716772075641,-1.1302384218754258,0.08754412491107944,-12.910499968141034,9.154369291862111e-26,2.3252098001329762e-23,1.1302384218754258
OSMR,OSMR,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,6.093040608,6.713340526205129,-0.6202999182051291,0.048060845337876065,-12.906554469533635,9.373539558653308e-26,2.365006520911954e-23,0.6202999182051291
GPR172A,GPR172A,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,7.368773487301887,8.126560729564105,-0.7577872422622172,0.05872642412160436,-12.903684390745006,9.536264369481065e-26,2.3901288829627839e-23,0.7577872422622172
NKD2,NKD2,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,6.729545849405662,7.534914736153846,-0.8053688867481864,0.06243108790182475,-12.900125783722679,9.741959341710283e-26,2.4133225960588325e-23,0.8053688867481864
KIAA1853,KIAA1853,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,7.121219378273586,6.33950643148718,0.7817129467864042,0.06059846725337596,12.89987985204122,9.756337715927744e-26,2.4133225960588325e-23,0.7817129467864042
PUS1,PUS1,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,7.107796510726415,7.684802336589742,-0.5770058258633303,0.0447380847935319,-12.897419022880301,9.901384951341056e-26,2.4332974991458028e-23,0.5770058258633303
TCEAL8,TCEAL8,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,9.508552905915097,9.053274978923078,0.4552779269920152,0.035445786397545725,12.84434549951299,1.3612852243884984e-25,3.323819393690781e-23,0.4552779269920152
TUBB,TUBB,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,9.369710937528303,10.200882433410255,-0.8311714958819569,0.0650743923819918,-12.772635524630257,2.093264032264183e-25,5.0783122157096326e-23,0.8311714958819569
UCHL5IP,UCHL5IP,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,7.728950334537737,8.138161475923079,-0.4092111413853423,0.032048512332256134,-12.768491003355566,2.145987040208605e-25,5.1730589505563613e-23,0.4092111413853423
INTU,INTU,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,7.1263709867830185,6.657627767666666,0.46874321911635053,0.036737029102168896,12.759420959510214,2.26605245495878e-25,5.427912734833545e-23,0.46874321911635053
HS.467627,HS.467627,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,8.288168720783018,7.470754028846152,0.8174146919368639,0.06426401998659333,12.719632106852199,2.877415179759494e-25,6.84897200586024e-23,0.8174146919368639
VPS41,VPS41,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,8.778293381367918,8.365467823512818,0.41282555785510233,0.032459854109129486,12.718034913748832,2.905139815350359e-25,6.871745090734356e-23,0.41282555785510233
GNA15,GNA15,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,6.356490890424529,7.003585552871794,-0.6470946624472674,0.05089995369074067,-12.713069767782164,2.993045808555055e-25,7.035702588234448e-23,0.6470946624472674
ANKMY2,ANKMY2,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,9.603297583830187,8.872426071179486,0.7308715126506999,0.05754026718607396,12.701913779565961,3.200392828334995e-25,7.476670801306556e-23,0.7308715126506999
GATA2,GATA2,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,6.453271574047169,6.943823442743589,-0.490551868696421,0.03863956363779462,-12.695585107917632,3.3243482214599826e-25,7.718606306096596e-23,0.490551868696421
SELS,SELS,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,9.676626573773584,10.407514866615385,-0.7308882928418009,0.057603630092126656,-12.688233218512035,3.4743911151248662e-25,8.017793057500957e-23,0.7308882928418009
SDSL,SDSL,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,8.825611062141508,8.048246994128206,0.7773640680133037,0.06129566539122401,12.68220294292788,3.602508368473262e-25,8.263062528075096e-23,0.7773640680133037
HMGN2,HMGN2,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,9.593771883783017,8.998752100641028,0.5950197831419912,0.04698223273029071,12.664783016120175,3.9997900703618404e-25,9.11903945800688e-23,0.5950197831419912
CNDP2,CNDP2,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,10.485333278867925,10.99246927615385,-0.5071359972859226,0.04015658080512397,-12.628963599939071,4.9598651912930525e-25,1.124018311554951e-22,0.5071359972859226
GRASP,GRASP,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,6.607299704867925,7.221634393076924,-0.6143346882089988,0.048713682385853274,-12.611132193681279,5.520629218642473e-25,1.2418681442122302e-22,0.6143346882089988
YPEL1,YPEL1,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,7.744102892783022,7.137327133769231,0.6067757590137868,0.04811715402537791,12.610383371671599,5.545519113561986e-25,1.2418681442122302e-22,0.6067757590137868
C5ORF23,C5ORF23,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,9.036792082566034,7.800377068205127,1.2364150143609076,0.09819628030596177,12.591261201630683,6.2206134953803555e-25,1.384854931448029e-22,1.2364150143609076
SVIL,SVIL,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,10.93327413707547,10.32763501325641,0.6056391238190582,0.048202159972576715,12.564563998037013,7.30291145020394e-25,1.6107328915169832e-22,0.6056391238190582
LOC148915,LOC148915,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,10.310153970301887,9.61375967071795,0.6963942995839355,0.05542701708511402,12.564167011090435,7.320352410847146e-25,1.6107328915169832e-22,0.6963942995839355
MAP3K8,MAP3K8,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,6.636701049518868,7.307605185051282,-0.6709041355324151,0.05358260896814018,-12.520930735779023,9.49228424897425e-25,2.0765606340270492e-22,0.6709041355324151
MIDN,MIDN,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,8.542727522415092,9.51254878094872,-0.9698212585336237,0.07785429657597424,-12.456875229579937,1.3950351349473645e-24,3.034281592943561e-22,0.9698212585336237
SGK,SGK,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,8.76469342342453,10.136467166230773,-1.371773742806242,0.11041027068719966,-12.424330945556477,1.696518116767706e-24,3.668938551268034e-22,1.371773742806242
IRX2,IRX2,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,7.560905628424528,6.557126770205128,1.0037788582193987,0.08105627154136712,12.383728478148907,2.1656464780720113e-24,4.656878216426895e-22,1.0037788582193987
RASL11B,RASL11B,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,10.545862125905659,8.821697557897437,1.7241645680082232,0.1393077056554227,12.376663300111629,2.2596399499039157e-24,4.831544268026191e-22,1.7241645680082232
C20ORF27,C20ORF27,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,7.393308926150942,7.872798330820513,-0.4794894046695716,0.03887041468401189,-12.335587581647138,2.892835332982569e-24,6.150687978205523e-22,0.4794894046695716
PDE5A,PDE5A,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,7.792651373103773,7.026706535435898,0.7659448376678755,0.062223568737309276,12.30956136414295,3.383054279067699e-24,7.152797332156208e-22,0.7659448376678755
MPP3,MPP3,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,7.130901460396228,7.944065301538462,-0.8131638411422358,0.06613595253885124,-12.29533725494536,3.6852545444847775e-24,7.748452416142828e-22,0.8131638411422358
TUBA1B,TUBA1B,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,12.93136948613207,13.629117355128205,-0.6977478689961328,0.05676780352217361,-12.291260639027389,3.776742801372721e-24,7.896939671864752e-22,0.6977478689961328
IMPDH1,IMPDH1,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,7.087379927867923,7.574510146051281,-0.48713021818335944,0.039660774087371564,-12.282418318669862,3.983069994017785e-24,8.282597087560279e-22,0.48713021818335944
CSNK1D,CSNK1D,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,7.619638671386791,8.174180622512822,-0.5545419511260292,0.04519748886791335,-12.26930887126586,4.309903264234807e-24,8.913256772580902e-22,0.5545419511260292
PLCE1,PLCE1,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,8.171539519349057,7.14420709997436,1.0273324193746964,0.08389363000595591,12.24565463792379,4.9690093662985144e-24,1.0220496112876825e-21,1.0273324193746964
EGLN2,EGLN2,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,9.078425329330187,9.47933148158974,-0.4009061522595559,0.03274405767353297,-12.243630775901314,5.029882502596382e-24,1.0289780172608794e-21,0.4009061522595559
VSIG4,VSIG4,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,6.690766930518869,7.588215898615384,-0.897448968096518,0.0734945630038573,-12.211093330120434,6.1175453704092616e-24,1.244756032733919e-21,0.897448968096518
KIAA0141,KIAA0141,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,9.295046623990565,8.683343875410259,0.6117027485803106,0.05012504156672126,12.203535986420585,6.402143779253901e-24,1.2956980399446158e-21,0.6117027485803106
FCGR2A,FCGR2A,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,6.835862538490564,7.5135393135384625,-0.6776767750478964,0.055543380613014934,-12.20085575578205,6.50622798911004e-24,1.30975906636095e-21,0.6776767750478964
DCUN1D3,DCUN1D3,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,7.5510829510094375,8.184382051307693,-0.63329910029826,0.05191678438085894,-12.198349875685855,6.605072257260501e-24,1.3226220351760895e-21,0.63329910029826
PPARG,PPARG,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,6.945195170698116,7.407285629615381,-0.4620904589172727,0.0378936446205884,-12.194405250378303,6.763720394632698e-24,1.347261905554048e-21,0.4620904589172727
LOC255783,LOC255783,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,9.219328046075473,9.8739972264359,-0.6546691803604278,0.05371249090661958,-12.188397322674636,7.012707690271878e-24,1.3895441635917776e-21,0.6546691803604278
GFPT2,GFPT2,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,6.59030194087736,7.531868754820512,-0.9415668139431561,0.07730494781302412,-12.179903622993244,7.380438051021503e-24,1.4547919712445822e-21,0.9415668139431561
TERF1,TERF1,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,6.877994561603775,6.455347685358975,0.42264687624479724,0.034746067771868935,12.16387647142564,8.127684907983392e-24,1.593784264391396e-21,0.42264687624479724
DDIT4,DDIT4,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,9.007314400330186,10.323567499128204,-1.316253098798017,0.10823500238306062,-12.161066843603802,8.266270263872925e-24,1.6126044557037872e-21,1.316253098798017
LRRC49,LRRC49,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,11.507367173679249,10.447862935615383,1.0595042380638597,0.08713351837868576,12.159548446778103,8.342146880838025e-24,1.6190609787292097e-21,1.0595042380638597
SLC16A9,SLC16A9,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,7.474948325330187,6.571129288641025,0.9038190366891607,0.07434819221031695,12.156570453420413,8.492991077311377e-24,1.6399272464894204e-21,0.9038190366891607
FERMT3,FERMT3,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,6.591542587245283,7.069941254076923,-0.47839866683164156,0.03944993398866936,-12.126729209966363,1.0163710187990692e-23,1.9525673897192677e-21,0.47839866683164156
PLEK,PLEK,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,6.871788385528303,7.6531541034871795,-0.7813657179588784,0.0644407859065641,-12.125328811039322,1.0249729811510118e-23,1.959147850739454e-21,0.7813657179588784
IRAK3,IRAK3,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,6.534340410858491,7.191649099461538,-0.6573086886030495,0.05424976584352944,-12.116341487978035,1.0819379379437183e-23,2.0576393567546715e-21,0.6573086886030495
SLC39A1,SLC39A1,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,8.631900173481135,9.297271860000002,-0.6653716865188688,0.05493592534479671,-12.111777172092177,1.1120700849735081e-23,2.1043702217953696e-21,0.6653716865188688
FGR,FGR,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,6.5076801471320715,7.246552822897436,-0.738872675765361,0.06106598038023052,-12.099579359321371,1.1967799266322069e-23,2.251153456000776e-21,0.738872675765361
ADAP2,ADAP2,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,7.502370886688679,8.310472758384613,-0.808101871695937,0.06679123756575955,-12.098920474415785,1.201535163853926e-23,2.251153456000776e-21,0.808101871695937
DUSP1,DUSP1,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,9.939803363056598,11.483821303589744,-1.5440179405331418,0.1277146896956892,-12.08958769122122,1.2709565386533861e-23,2.3694887271860123e-21,1.5440179405331418
MARCO,MARCO,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,6.222504458962267,7.052899173794872,-0.8303947148326087,0.06871383090511822,-12.084826357290988,1.3079048314176378e-23,2.426419914207447e-21,0.8303947148326087
PLTP,PLTP,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,7.852735710490568,8.88955385853846,-1.0368181480478966,0.08581755981566844,-12.081654969856134,1.333109307239092e-23,2.461114870330277e-21,1.0368181480478966
