dataset,contrast,gene_symbol,log2FC,SE,t_stat,p_value,FDR,mean_DCM,mean_Control,n_DCM,n_Control,abs_log2FC,direction
GSE141910,DCM_vs_Control,RABGAP1L-DT,0.6094929099290054,0.08781786848904917,6.940420217612191,2.0787813929101437e-11,1.2052765401486216e-10,7.290244651176229,6.680751741247221,166,166,0.6094929099290054,up_in_DCM
GSE141910,DCM_vs_Control,TMCO1-AS1,0.6422783062554813,0.09258840638455514,6.936919332943839,2.1242141085417815e-11,1.231232804991672e-10,6.710607181891486,6.068328875636002,166,166,0.6422783062554813,up_in_DCM
GSE141910,DCM_vs_Control,PGPEP1L,0.9483913382851341,0.1367481743960869,6.935312610010775,2.145390933949959e-11,1.243118070742272e-10,8.369105171634018,7.420713833348881,166,166,0.9483913382851341,up_in_DCM
GSE141910,DCM_vs_Control,FBXO39,0.8595823070097288,0.12394545216851631,6.935166171656223,2.1473313035600303e-11,1.2438530795621666e-10,5.834651346124687,4.975069039114958,166,166,0.8595823070097288,up_in_DCM
GSE141910,DCM_vs_Control,SLC25A19,-0.4084227119290098,0.058892264584857905,-6.935082473191589,2.1484411183576174e-11,1.2441066757633583e-10,10.41111940009252,10.819542112021532,166,166,0.4084227119290098,down_in_DCM
GSE141910,DCM_vs_Control,DDX3X,-0.5824280451418664,0.08398845553516095,-6.9346202574000015,2.154580118394935e-11,1.2472714737912893e-10,15.221899917362943,15.80432796250479,166,166,0.5824280451418664,down_in_DCM
GSE141910,DCM_vs_Control,IGF2,0.46097004600714,0.06647835050179234,6.934137843788884,2.1610057780262632e-11,1.250600186577062e-10,13.295955517921406,12.834985471914262,166,166,0.46097004600714,up_in_DCM
GSE141910,DCM_vs_Control,CSE1L,-0.20196045960433562,0.02912687231484249,-6.933818963508158,2.1652635463818694e-11,1.252672626067736e-10,13.714376208945897,13.916336668550233,166,166,0.20196045960433562,down_in_DCM
GSE141910,DCM_vs_Control,RN7SL832P,0.6581244927036556,0.09492000870393454,6.93346431052714,2.1700086514316336e-11,1.2550256221166458e-10,6.350304655147991,5.692180162444331,166,166,0.6581244927036556,up_in_DCM
GSE141910,DCM_vs_Control,PPM1K-DT,1.39596696745172,0.20136125042991174,6.932649476854622,2.1809495514415053e-11,1.2609593705757835e-10,10.40303098646118,9.007064019009459,166,166,1.39596696745172,up_in_DCM
GSE141910,DCM_vs_Control,TMED2,-0.2884943680298928,0.041623476238965514,-6.931049352380158,2.2025927759449453e-11,1.2726858010347817e-10,14.504890790297122,14.793385158327025,166,166,0.2884943680298928,down_in_DCM
GSE141910,DCM_vs_Control,NIF3L1,-0.22938207969165259,0.03309486072107668,-6.9310483468984385,2.202606442238125e-11,1.2726858010347817e-10,11.919513004677418,12.148895084369075,166,166,0.22938207969165259,down_in_DCM
GSE141910,DCM_vs_Control,COL24A1,0.8061005370011829,0.11631473968220268,6.930338658742873,2.2122732028410782e-11,1.2778725055911664e-10,9.484359567291015,8.678259030289828,166,166,0.8061005370011829,up_in_DCM
GSE141910,DCM_vs_Control,CPT1A,-0.3679209947259361,0.05310342316408054,-6.928385644539766,2.239091392310049e-11,1.292960041978663e-10,13.528435676659333,13.896356671385265,166,166,0.3679209947259361,down_in_DCM
GSE141910,DCM_vs_Control,LRRC32,-0.4529017584683066,0.06537357223162794,-6.9279028666754,2.2457698797429538e-11,1.2964121541528315e-10,12.985027492316222,13.437929250784524,166,166,0.4529017584683066,down_in_DCM
GSE141910,DCM_vs_Control,MAP3K9,-0.5242784886298839,0.0756794852382567,-6.927617001877493,2.2497336083458246e-11,1.298295457958424e-10,8.922057171550014,9.446335660179887,166,166,0.5242784886298839,down_in_DCM
GSE141910,DCM_vs_Control,PSMD7,-0.19135236441624848,0.027630301282924506,-6.925453416409325,2.2799572496288492e-11,1.3153271599370172e-10,14.917973905584125,15.109326270000377,166,166,0.19135236441624848,down_in_DCM
GSE141910,DCM_vs_Control,MT1A,-1.503259236277791,0.21709147289629063,-6.9245429874435045,2.292794288626658e-11,1.3223208930014117e-10,7.503243726503939,9.006502962781733,166,166,1.503259236277791,down_in_DCM
GSE141910,DCM_vs_Control,CD55,-0.2734685735119591,0.03950446990488754,-6.922471663848987,2.322265327044192e-11,1.3389005917025577e-10,13.83011740551425,14.103585979026194,166,166,0.2734685735119591,down_in_DCM
GSE141910,DCM_vs_Control,CCAR1,-0.31323212885068585,0.045253334039367266,-6.9217469938943195,2.332663727223504e-11,1.3444770729168346e-10,13.147905378030458,13.46113750688114,166,166,0.31323212885068585,down_in_DCM
GSE141910,DCM_vs_Control,EEF1A1P19,0.48641701839686524,0.07027933643097374,6.92119537688876,2.3406096431808063e-11,1.34861487461852e-10,9.593429778541983,9.107012760145114,166,166,0.48641701839686524,up_in_DCM
GSE141910,DCM_vs_Control,GJC2,0.9744632907139894,0.1407950463094103,6.921147556374356,2.341299739115175e-11,1.34861487461852e-10,7.977858087693659,7.003394796979668,166,166,0.9744632907139894,up_in_DCM
GSE141910,DCM_vs_Control,IDNK,0.3574411684513201,0.0516523434049235,6.92013459387883,2.355964858947054e-11,1.3566400445936802e-10,10.000931514722938,9.643490346271614,166,166,0.3574411684513201,up_in_DCM
GSE141910,DCM_vs_Control,USP32,-0.4449698997791298,0.06431721352309488,-6.91836408023726,2.3818146202822267e-11,1.3710986960598525e-10,12.184472886156716,12.629442785935831,166,166,0.4449698997791298,down_in_DCM
GSE141910,DCM_vs_Control,LINC01985,-0.8366307871335286,0.12093407058990135,-6.91807348460651,2.3860839219534463e-11,1.3731293642251835e-10,5.7232437396411635,6.559874526774693,166,166,0.8366307871335286,down_in_DCM
GSE141910,DCM_vs_Control,MTHFSD,0.23832786896219194,0.0344588242325146,6.9163087908644005,2.412172092245845e-11,1.387711061023845e-10,11.00119084600746,10.762862977045268,166,166,0.23832786896219194,up_in_DCM
GSE141910,DCM_vs_Control,CERK,-0.22788823149433046,0.03295771086771689,-6.914564922576407,2.4382278732384597e-11,1.4022650704337872e-10,14.368359630344488,14.596247861838819,166,166,0.22788823149433046,down_in_DCM
GSE141910,DCM_vs_Control,CEP41,0.2450486808162191,0.03544404657598182,6.91367675219886,2.451604530794804e-11,1.409520331633671e-10,10.405369253742434,10.160320572926214,166,166,0.2450486808162191,up_in_DCM
GSE141910,DCM_vs_Control,PER2,0.5903501290182573,0.08539765297504688,6.9129549636540615,2.4625284568654797e-11,1.4153613574029998e-10,11.166256858116684,10.57590672909843,166,166,0.5903501290182573,up_in_DCM
GSE141910,DCM_vs_Control,LRGUK,-0.9098678985241446,0.13162143060037781,-6.912764086926228,2.465425278803805e-11,1.4165865358936947e-10,4.6319072562734425,5.541775154797591,166,166,0.9098678985241446,down_in_DCM
GSE141910,DCM_vs_Control,TAPBPL,0.38352859952832974,0.05549579446763465,6.910948896352949,2.4931413335663536e-11,1.4320671892123458e-10,11.75850711081607,11.374978511287734,166,166,0.38352859952832974,up_in_DCM
GSE141910,DCM_vs_Control,TNNI3,0.6105217631417954,0.08836263093014243,6.9092755242254,2.5189632590915386e-11,1.4464505836092324e-10,17.698688646612574,17.088166883470787,166,166,0.6105217631417954,up_in_DCM
GSE141910,DCM_vs_Control,SRR,0.2806204926048883,0.04061803029472341,6.908766638084442,2.5268679364615592e-11,1.4505397242701658e-10,11.157400581219912,10.87678008861502,166,166,0.2806204926048883,up_in_DCM
GSE141910,DCM_vs_Control,PEX11G,0.8727388421353415,0.12633606193894642,6.908073821052805,2.5376688875568635e-11,1.4562884102709305e-10,7.530356159466161,6.657617317330821,166,166,0.8727388421353415,up_in_DCM
GSE141910,DCM_vs_Control,POFUT2,0.19504333523542172,0.02823578066266164,6.907665758055085,2.5440517810386173e-11,1.4594989346875713e-10,12.315896671168536,12.12085333593312,166,166,0.19504333523542172,up_in_DCM
GSE141910,DCM_vs_Control,SEC23IP,-0.34113252746344713,0.04938565119074849,-6.907523121358621,2.5462866159011238e-11,1.4603285043425497e-10,12.448767760972158,12.789900288435613,166,166,0.34113252746344713,down_in_DCM
GSE141910,DCM_vs_Control,MAP4K1,0.5571387475803999,0.08070323954497244,6.903548738832603,2.609339524401705e-11,1.4960267146252326e-10,8.617293261766768,8.060154514186364,166,166,0.5571387475803999,up_in_DCM
GSE141910,DCM_vs_Control,RTKN,0.3301122578710034,0.04781836980382465,6.903461143181842,2.610746366092829e-11,1.4963698908816267e-10,11.688500374489228,11.358388116618219,166,166,0.3301122578710034,up_in_DCM
GSE141910,DCM_vs_Control,AHSA2P,0.3294367473273363,0.04772953291443873,6.9021573690631675,2.6317741814473707e-11,1.507955290038229e-10,14.155006182157928,13.825569434830584,166,166,0.3294367473273363,up_in_DCM
GSE141910,DCM_vs_Control,RPL39P40,0.6315027346272539,0.09149917849953666,6.901731195657147,2.6386837321452253e-11,1.5114465325867744e-10,9.584493134230259,8.952990399603005,166,166,0.6315027346272539,up_in_DCM
GSE141910,DCM_vs_Control,ZNF496,0.14671718974435244,0.021258429567479403,6.901600575839177,2.6408050407293705e-11,1.5121937432422777e-10,12.331716012270862,12.184998822526511,166,166,0.14671718974435244,up_in_DCM
GSE141910,DCM_vs_Control,ISCU,0.25012030677016206,0.03624459126558818,6.900900190524002,2.65220816104366e-11,1.518253855454585e-10,16.22147143569928,15.971351128929113,166,166,0.25012030677016206,up_in_DCM
GSE141910,DCM_vs_Control,LINC00667,-0.2293839702236351,0.03324187665201531,-6.9004518795640415,2.6595326051024317e-11,1.521976108756146e-10,13.285550276140814,13.514934246364446,166,166,0.2293839702236351,down_in_DCM
GSE141910,DCM_vs_Control,GGCT,-0.31719619675278166,0.04598601429271805,-6.897666641290331,2.7054851290158472e-11,1.5477949997982194e-10,12.152349219867862,12.469545416620646,166,166,0.31719619675278166,down_in_DCM
GSE141910,DCM_vs_Control,KDELR3,0.42545323465262985,0.06170259986162853,6.895223792947657,2.746430716571109e-11,1.570734379236359e-10,11.46722556369467,11.041772329042042,166,166,0.42545323465262985,up_in_DCM
GSE141910,DCM_vs_Control,CCDC171,0.4981544910617721,0.07226805012328102,6.893149741994942,2.78167253409984e-11,1.5903985059848777e-10,9.046411033640025,8.548256542578255,166,166,0.4981544910617721,up_in_DCM
GSE141910,DCM_vs_Control,ERICH6-AS1,0.47602357355515146,0.06906310102111084,6.892589045627174,2.7912758675105583e-11,1.5953964228225678e-10,7.923310301577365,7.447286728022217,166,166,0.47602357355515146,up_in_DCM
GSE141910,DCM_vs_Control,RSRC1,-0.259235251572731,0.03761104497164077,-6.892529887648636,2.7922909955984933e-11,1.5954840494294724e-10,11.557331448033226,11.816566699605957,166,166,0.259235251572731,down_in_DCM
GSE141910,DCM_vs_Control,NR2C2,-0.6752953239671804,0.09799602492175034,-6.8910481267623105,2.817836186427137e-11,1.6095835026018384e-10,9.907300588356064,10.582595912323251,166,166,0.6752953239671804,down_in_DCM
GSE141910,DCM_vs_Control,ERRFI1-DT,0.7199393386773345,0.10448067569224873,6.890645891283662,2.8248101895677308e-11,1.6130694336664838e-10,4.806858805380577,4.086919466703242,166,166,0.7199393386773345,up_in_DCM
GSE141910,DCM_vs_Control,UBASH3B,-0.6348762738141396,0.0921374857841463,-6.890531778797246,2.8267917727637897e-11,1.6137032404926317e-10,9.044484430758823,9.679360704572955,166,166,0.6348762738141396,down_in_DCM
GSE141910,DCM_vs_Control,CHRNE,0.9035717661093923,0.13113344513132047,6.8904753108906105,2.8277728532324556e-11,1.6137656853234418e-10,7.861504962429662,6.95793319632028,166,166,0.9035717661093923,up_in_DCM
GSE141910,DCM_vs_Control,OAS3,0.6732465296972387,0.09772388970817938,6.889272742905246,2.8487460841975924e-11,1.6252337829506943e-10,11.891491098199566,11.21824456850232,166,166,0.6732465296972387,up_in_DCM
GSE141910,DCM_vs_Control,DEF6,0.6834537131475242,0.09921511467325832,6.888604779607609,2.8604616032536573e-11,1.6314148386024326e-10,9.365248471448831,8.681794758301308,166,166,0.6834537131475242,up_in_DCM
GSE141910,DCM_vs_Control,ZNG1E,-0.44811503725888535,0.0650749264166146,-6.886139745898736,2.9041076539774862e-11,1.6557975053306192e-10,8.846942139118736,9.295057176377627,166,166,0.44811503725888535,down_in_DCM
GSE141910,DCM_vs_Control,PDCD7,0.19413600582149693,0.028194876302639102,6.885506562883036,2.915424121078657e-11,1.6617378926579178e-10,12.00564747468382,11.811511468862319,166,166,0.19413600582149693,up_in_DCM
GSE141910,DCM_vs_Control,TBXAS1,-0.5328651834245592,0.07740447073423969,-6.884165454138912,2.9395362391604273e-11,1.6749656631448751e-10,10.091650292519594,10.62451547594415,166,166,0.5328651834245592,down_in_DCM
GSE141910,DCM_vs_Control,PSMB9,0.5409599340836069,0.07862480850848715,6.880270290581541,3.010685535682997e-11,1.714979117603056e-10,11.412230008562027,10.87127007447843,166,166,0.5409599340836069,up_in_DCM
GSE141910,DCM_vs_Control,STXBP4,-0.39551514935676835,0.05749217317369504,-6.879460760021023,3.0256835949328095e-11,1.722992322146758e-10,9.466091519477605,9.861606668834362,166,166,0.39551514935676835,down_in_DCM
GSE141910,DCM_vs_Control,C19orf44,0.32141130575224164,0.046723663011888725,6.878983475042599,3.0345605827180574e-11,1.7275159922465987e-10,10.240825223472886,9.91941391772063,166,166,0.32141130575224164,up_in_DCM
GSE141910,DCM_vs_Control,ERO1B,-0.4439201663851282,0.06453686187721547,-6.878552093681097,3.042605839369038e-11,1.7315635384026744e-10,11.842969285413728,12.286889451798853,166,166,0.4439201663851282,down_in_DCM
GSE141910,DCM_vs_Control,C21orf58,0.47450652574980134,0.06902068686340965,6.8748450256491775,3.112612609331016e-11,1.7708603944850984e-10,8.559127864827357,8.084621339077561,166,166,0.47450652574980134,up_in_DCM
GSE141910,DCM_vs_Control,LOC101929270,0.3436220474994949,0.04999017033001022,6.873792292186107,3.132780223047237e-11,1.7817867978271427e-10,7.665389275230256,7.321767227730753,166,166,0.3436220474994949,up_in_DCM
GSE141910,DCM_vs_Control,GNA12,-0.2146699161050023,0.031234061374224787,-6.872942763766029,3.149148577957179e-11,1.790546302939842e-10,13.029896524607972,13.244566440712969,166,166,0.2146699161050023,down_in_DCM
GSE141910,DCM_vs_Control,EEF1AKMT2,0.30870142238144105,0.04491840275839447,6.872493308407991,3.15784247322095e-11,1.7949382163567532e-10,11.006453709950813,10.697752287569385,166,166,0.30870142238144105,up_in_DCM
GSE141910,DCM_vs_Control,CXCR6,1.0358152848551225,0.15072542947800854,6.872199923014664,3.163530203223256e-11,1.7976192342624967e-10,7.43248357959173,6.396668294736606,166,166,1.0358152848551225,up_in_DCM
GSE141910,DCM_vs_Control,POLR1A,-0.25247418086684803,0.03674803593279644,-6.870412920259581,3.1983921536091894e-11,1.8168712470011328e-10,12.361596402062919,12.614070582929772,166,166,0.25247418086684803,down_in_DCM
GSE141910,DCM_vs_Control,FASTKD2,-0.3024386271427302,0.044027491065739874,-6.869313236385476,3.2200328991885105e-11,1.8286033454808863e-10,13.47171211964096,13.77415074678369,166,166,0.3024386271427302,down_in_DCM
GSE141910,DCM_vs_Control,CLSPN,-0.9139879086564786,0.13305680344700377,-6.869155766398055,3.2231435197794927e-11,1.8298085244304737e-10,5.533065639534789,6.447053548191259,166,166,0.9139879086564786,down_in_DCM
GSE141910,DCM_vs_Control,MBNL1,-0.38112975529831417,0.05548808830841737,-6.868676988471739,3.2326193293755364e-11,1.8346254336213766e-10,15.15443154045651,15.535561295754825,166,166,0.38112975529831417,down_in_DCM
GSE141910,DCM_vs_Control,KCNA7,-1.1318933385289587,0.16482743535861039,-6.867141602163077,3.26319229144848e-11,1.851409098730791e-10,6.398448774450033,7.530342112979,166,166,1.1318933385289587,down_in_DCM
GSE141910,DCM_vs_Control,EGR1,0.8878040539398797,0.12930101556602794,6.866180053214818,3.282483439815379e-11,1.8617835760202854e-10,13.191876798358539,12.304072744418653,166,166,0.8878040539398797,up_in_DCM
GSE141910,DCM_vs_Control,NOL4L,0.29869235951331863,0.04350286172609053,6.866039328492728,3.2853161289103034e-11,1.8628195251000443e-10,10.970200994889007,10.671508635375693,166,166,0.29869235951331863,up_in_DCM
GSE141910,DCM_vs_Control,HUS1,-0.26981043150096573,0.039302041915926136,-6.865048693351274,3.3053250302722856e-11,1.8735910069023524e-10,11.722607008860626,11.99241744036159,166,166,0.26981043150096573,down_in_DCM
GSE141910,DCM_vs_Control,NLRP1,0.3301343202134177,0.048091571327893504,6.864702298091414,3.3123497707076625e-11,1.8769982034010085e-10,12.96076436338908,12.630630043175664,166,166,0.3301343202134177,up_in_DCM
GSE141910,DCM_vs_Control,ZSCAN16,-0.2597603064238543,0.03784350918142874,-6.864064988754495,3.325312480973159e-11,1.883767134646759e-10,9.122628640197437,9.38238894662129,166,166,0.2597603064238543,down_in_DCM
GSE141910,DCM_vs_Control,LOC101927702,0.9008453534354612,0.13125087110609363,6.863538091928423,3.336067077086109e-11,1.8892814254541186e-10,6.271179396715107,5.370334043279644,166,166,0.9008453534354612,up_in_DCM
GSE141910,DCM_vs_Control,GLIPR1L2,0.5624295723813035,0.08194589893502117,6.86342550012516,3.3383696410127935e-11,1.8900072527238486e-10,9.476306536112098,8.913876963730798,166,166,0.5624295723813035,up_in_DCM
GSE141910,DCM_vs_Control,ACOT4,0.499955170923458,0.07284489309299978,6.86328374845954,3.341270761843635e-11,1.8910714036689455e-10,8.421891077489594,7.9219359065661346,166,166,0.499955170923458,up_in_DCM
GSE141910,DCM_vs_Control,ABHD14B,0.45439203459264865,0.06620742927485615,6.863157799199053,3.343850546496592e-11,1.891446017616061e-10,12.303602604376772,11.84921056978411,166,166,0.45439203459264865,up_in_DCM
GSE141910,DCM_vs_Control,C1GALT1C1,-0.24132961377905993,0.03516308908610606,-6.863151675556746,3.343976025310521e-11,1.891446017616061e-10,12.402507451781686,12.64383706556074,166,166,0.24132961377905993,down_in_DCM
GSE141910,DCM_vs_Control,NFIB-AS1,0.5746504418202214,0.0837917462093217,6.858079319467535,3.4495189736541876e-11,1.950548098938912e-10,9.515061834311286,8.94041139249106,166,166,0.5746504418202214,up_in_DCM
GSE141910,DCM_vs_Control,CISD2,-0.25219094476749326,0.03677365190845468,-6.8579249457003675,3.452781925913528e-11,1.9517970013568593e-10,12.163564879999736,12.415755824767226,166,166,0.25219094476749326,down_in_DCM
GSE141910,DCM_vs_Control,SMARCD2,-0.33160950913678366,0.048357395884366834,-6.857472431512543,3.4623640756583274e-11,1.9566161823157086e-10,12.533199094566202,12.864808603702997,166,166,0.33160950913678366,down_in_DCM
GSE141910,DCM_vs_Control,PDK3,0.26395256400056066,0.03849280167020522,6.857192839898407,3.468297588706786e-11,1.9593711705745721e-10,10.558640835225294,10.294688271224734,166,166,0.26395256400056066,up_in_DCM
GSE141910,DCM_vs_Control,NT5DC1,-0.3309905783098923,0.048273464072657375,-6.85657399294386,3.481466373470649e-11,1.966210706896343e-10,13.472981375941846,13.803971954251747,166,166,0.3309905783098923,down_in_DCM
GSE141910,DCM_vs_Control,VPS8,0.3740202676951787,0.05456524686279044,6.854551004519207,3.524858549954651e-11,1.990109982778605e-10,14.221401344146523,13.847381076451336,166,166,0.3740202676951787,up_in_DCM
