feature_id,gene_symbol,cohort,disease,comparison,model,model_formula,normalization,transformation,n_samples,n_hcm,n_control,mean_log2CPM_hcm,mean_log2CPM_control,log2FC,SE,t_stat,p_value,FDR,abs_log2FC
GPR124,GPR124,GSE249925,HCM,HCM_vs_Control,disease_only_log2CPM_OLS,log2CPM_plus_1 ~ HCM_status,CPM,log2(CPM + 1),120,97,23,4.454005472655947,4.1600591038172015,0.2939463688387469,0.12803538409392776,2.2958213537525345,0.02345150453023937,0.04369993061292456,0.2939463688387469
HMGCS2,HMGCS2,GSE249925,HCM,HCM_vs_Control,disease_only_log2CPM_OLS,log2CPM_plus_1 ~ HCM_status,CPM,log2(CPM + 1),120,97,23,2.822537243328882,3.805681090955292,-0.9831438476264098,0.4282964706466801,-2.2954750155703403,0.023471991823759118,0.04373295768811064,0.9831438476264098
ANGPT1,ANGPT1,GSE249925,HCM,HCM_vs_Control,disease_only_log2CPM_OLS,log2CPM_plus_1 ~ HCM_status,CPM,log2(CPM + 1),120,97,23,1.5679926146234744,1.8655706773883474,-0.29757806276487225,0.12964884714954938,-2.295261927177935,0.023484604672852852,0.04375130706916648,0.29757806276487225
MAP3K5,MAP3K5,GSE249925,HCM,HCM_vs_Control,disease_only_log2CPM_OLS,log2CPM_plus_1 ~ HCM_status,CPM,log2(CPM + 1),120,97,23,5.3051804650902685,5.052946830112577,0.25223363497769036,0.10990214980345706,2.295074622550797,0.023495696282136755,0.04376681842762433,0.25223363497769036
NCOR2,NCOR2,GSE249925,HCM,HCM_vs_Control,disease_only_log2CPM_OLS,log2CPM_plus_1 ~ HCM_status,CPM,log2(CPM + 1),120,97,23,4.8131595690369,5.130782240175718,-0.31762267113881937,0.13840088249719176,-2.2949468631116865,0.023503264447884156,0.043775763581524615,0.31762267113881937
ATOX1,ATOX1,GSE249925,HCM,HCM_vs_Control,disease_only_log2CPM_OLS,log2CPM_plus_1 ~ HCM_status,CPM,log2(CPM + 1),120,97,23,4.079676959594939,4.304289641697998,-0.22461268210305896,0.09789658935541973,-2.294387205744099,0.02353644247682226,0.04383240040458803,0.22461268210305896
ZNF300,ZNF300,GSE249925,HCM,HCM_vs_Control,disease_only_log2CPM_OLS,log2CPM_plus_1 ~ HCM_status,CPM,log2(CPM + 1),120,97,23,1.7730540142404347,2.011770056507424,-0.23871604226698875,0.10405864426392594,-2.2940529732592774,0.02355627632369559,0.04386417567935126,0.23871604226698875
ZNF660,ZNF660,GSE249925,HCM,HCM_vs_Control,disease_only_log2CPM_OLS,log2CPM_plus_1 ~ HCM_status,CPM,log2(CPM + 1),120,97,23,1.4939839728718267,1.2718822928013833,0.22210168007044306,0.09682557614781338,2.2938327754578385,0.023569351209725378,0.04388335908766045,0.22210168007044306
CCDC127,CCDC127,GSE249925,HCM,HCM_vs_Control,disease_only_log2CPM_OLS,log2CPM_plus_1 ~ HCM_status,CPM,log2(CPM + 1),120,97,23,4.625402478169918,4.466259629498842,0.1591428486710753,0.06938533557997738,2.293609266869344,0.023582629205254876,0.04390291610426581,0.1591428486710753
APBA3,APBA3,GSE249925,HCM,HCM_vs_Control,disease_only_log2CPM_OLS,log2CPM_plus_1 ~ HCM_status,CPM,log2(CPM + 1),120,97,23,2.219757320069873,2.4860551816705376,-0.26629786160066465,0.11612713104836653,-2.293158017395199,0.0236094566594646,0.04394769008382577,0.26629786160066465
CAMK1,CAMK1,GSE249925,HCM,HCM_vs_Control,disease_only_log2CPM_OLS,log2CPM_plus_1 ~ HCM_status,CPM,log2(CPM + 1),120,97,23,3.1351087535946505,3.3469934376758204,-0.2118846840811704,0.09240818895117052,-2.2929210764333074,0.023623553888108457,0.04396875971224326,0.2118846840811704
RFXANK,RFXANK,GSE249925,HCM,HCM_vs_Control,disease_only_log2CPM_OLS,log2CPM_plus_1 ~ HCM_status,CPM,log2(CPM + 1),120,97,23,3.456723853639236,3.7215482631391295,-0.26482440949989217,0.11550408979303046,-2.292770844516639,0.023632496037455025,0.04398004751086561,0.26482440949989217
SNRPD2,SNRPD2,GSE249925,HCM,HCM_vs_Control,disease_only_log2CPM_OLS,log2CPM_plus_1 ~ HCM_status,CPM,log2(CPM + 1),120,97,23,6.028217408466632,6.244010757589245,-0.21579334912261317,0.09412087009860287,-2.2927258204959626,0.023635176549975483,0.04398004751086561,0.21579334912261317
SUSD2,SUSD2,GSE249925,HCM,HCM_vs_Control,disease_only_log2CPM_OLS,log2CPM_plus_1 ~ HCM_status,CPM,log2(CPM + 1),120,97,23,1.47037680622442,1.8532077043875932,-0.3828308981631739,0.16705938249275448,-2.2915857370643495,0.023703140697188374,0.04410132902347792,0.3828308981631739
RAD54L2,RAD54L2,GSE249925,HCM,HCM_vs_Control,disease_only_log2CPM_OLS,log2CPM_plus_1 ~ HCM_status,CPM,log2(CPM + 1),120,97,23,4.666946106807136,4.852514569244285,-0.18556846243714886,0.08098195973419757,-2.291479028739605,0.023709510713217842,0.04410799536233521,0.18556846243714886
CCDC53,CCDC53,GSE249925,HCM,HCM_vs_Control,disease_only_log2CPM_OLS,log2CPM_plus_1 ~ HCM_status,CPM,log2(CPM + 1),120,97,23,4.595783992039684,4.460967275069246,0.13481671697043873,0.05884012487130712,2.2912377780520474,0.023723917859079225,0.04412961025361869,0.13481671697043873
CLEC4F,CLEC4F,GSE249925,HCM,HCM_vs_Control,disease_only_log2CPM_OLS,log2CPM_plus_1 ~ HCM_status,CPM,log2(CPM + 1),120,97,23,1.1261203811413472,0.7870577818644476,0.339062599276899,0.14799034271009495,2.291113008239357,0.0237313719510087,0.04413828798879583,0.339062599276899
CENPB,CENPB,GSE249925,HCM,HCM_vs_Control,disease_only_log2CPM_OLS,log2CPM_plus_1 ~ HCM_status,CPM,log2(CPM + 1),120,97,23,5.04966303797834,5.334658257599207,-0.2849952196208664,0.12440456676703755,-2.290874258294344,0.023745641265892483,0.04415963791704047,0.2849952196208664
CARD16,CARD16,GSE249925,HCM,HCM_vs_Control,disease_only_log2CPM_OLS,log2CPM_plus_1 ~ HCM_status,CPM,log2(CPM + 1),120,97,23,1.9676149898934432,2.200986077302459,-0.23337108740901663,0.10187246970136439,-2.2908160378671085,0.023749122056242754,0.04416092182611889,0.23337108740901663
NDUFB9,NDUFB9,GSE249925,HCM,HCM_vs_Control,disease_only_log2CPM_OLS,log2CPM_plus_1 ~ HCM_status,CPM,log2(CPM + 1),120,97,23,7.824510567221923,8.005715912550835,-0.18120534532891064,0.07912001383212364,-2.2902592726208444,0.023782431699505654,0.04421323577394471,0.18120534532891064
MCCC1,MCCC1,GSE249925,HCM,HCM_vs_Control,disease_only_log2CPM_OLS,log2CPM_plus_1 ~ HCM_status,CPM,log2(CPM + 1),120,97,23,5.862216486964081,5.662994791682766,0.1992216952813166,0.08698712616002281,2.290243442631102,0.023783379361459144,0.04421323577394471,0.1992216952813166
DTNBP1,DTNBP1,GSE249925,HCM,HCM_vs_Control,disease_only_log2CPM_OLS,log2CPM_plus_1 ~ HCM_status,CPM,log2(CPM + 1),120,97,23,3.9034784905395936,4.037109788802971,-0.13363129826337905,0.05834903661551114,-2.2902057345682953,0.02378563688736037,0.04421323577394471,0.13363129826337905
PC,PC,GSE249925,HCM,HCM_vs_Control,disease_only_log2CPM_OLS,log2CPM_plus_1 ~ HCM_status,CPM,log2(CPM + 1),120,97,23,2.2718055464332636,2.571566370727767,-0.29976082429450457,0.1309437012424141,-2.2892343919587383,0.023843854650091725,0.044316247057234484,0.29976082429450457
EEF1B2P3,EEF1B2P3,GSE249925,HCM,HCM_vs_Control,disease_only_log2CPM_OLS,log2CPM_plus_1 ~ HCM_status,CPM,log2(CPM + 1),120,97,23,3.367435027015457,3.5292191089216716,-0.16178408190621518,0.07068647797175466,-2.2887557358687736,0.02387258908341072,0.04436444279404157,0.16178408190621518
RP11-96C23.14,RP11-96C23.14,GSE249925,HCM,HCM_vs_Control,disease_only_log2CPM_OLS,log2CPM_plus_1 ~ HCM_status,CPM,log2(CPM + 1),120,97,23,1.1160589013289206,1.3406832110733702,-0.22462430974444936,0.09815614827940726,-2.288438510291205,0.023891649359561697,0.044394651023179924,0.22462430974444936
DAB2IP,DAB2IP,GSE249925,HCM,HCM_vs_Control,disease_only_log2CPM_OLS,log2CPM_plus_1 ~ HCM_status,CPM,log2(CPM + 1),120,97,23,5.3845204793113135,5.687538608316423,-0.30301812900511016,0.13242801952041666,-2.288172322613292,0.023907653372203512,0.044419173781227145,0.30301812900511016
RP11-293I14.2,RP11-293I14.2,GSE249925,HCM,HCM_vs_Control,disease_only_log2CPM_OLS,log2CPM_plus_1 ~ HCM_status,CPM,log2(CPM + 1),120,97,23,2.5682092809984796,2.7627677386556018,-0.19455845765712265,0.08504273712147424,-2.2877727627606483,0.02393169380074767,0.04445465551701605,0.19455845765712265
MTIF2,MTIF2,GSE249925,HCM,HCM_vs_Control,disease_only_log2CPM_OLS,log2CPM_plus_1 ~ HCM_status,CPM,log2(CPM + 1),120,97,23,5.738060180980329,5.491234454710826,0.24682572626950217,0.10788962073077012,2.28776155294341,0.0239323685710209,0.04445465551701605,0.24682572626950217
JMJD8,JMJD8,GSE249925,HCM,HCM_vs_Control,disease_only_log2CPM_OLS,log2CPM_plus_1 ~ HCM_status,CPM,log2(CPM + 1),120,97,23,4.406140140116902,4.711508962070536,-0.30536882195363535,0.13349275486445242,-2.287531051881465,0.02394624719129681,0.04447521512140163,0.30536882195363535
REST,REST,GSE249925,HCM,HCM_vs_Control,disease_only_log2CPM_OLS,log2CPM_plus_1 ~ HCM_status,CPM,log2(CPM + 1),120,97,23,4.359749192362024,4.11461367844243,0.2451355139195932,0.10716628853227016,2.2874312181276806,0.02395226044066575,0.04448116331072238,0.2451355139195932
PTPMT1,PTPMT1,GSE249925,HCM,HCM_vs_Control,disease_only_log2CPM_OLS,log2CPM_plus_1 ~ HCM_status,CPM,log2(CPM + 1),120,97,23,3.541198613719564,3.662481954904851,-0.12128334118528594,0.053028666175212055,-2.2871278863502535,0.023970539048015677,0.044509885131279604,0.12128334118528594
TENM4,TENM4,GSE249925,HCM,HCM_vs_Control,disease_only_log2CPM_OLS,log2CPM_plus_1 ~ HCM_status,CPM,log2(CPM + 1),120,97,23,1.6700054423903057,1.3988365146812767,0.27116892770902895,0.11858147869219263,2.286773033189395,0.023991937853590887,0.04454439329785657,0.27116892770902895
SUV420H1,SUV420H1,GSE249925,HCM,HCM_vs_Control,disease_only_log2CPM_OLS,log2CPM_plus_1 ~ HCM_status,CPM,log2(CPM + 1),120,97,23,4.96041303189982,4.755219597063683,0.20519343483613717,0.08974315143676734,2.286452298042103,0.024011293664423235,0.0445751007077023,0.20519343483613717
MIR210HG,MIR210HG,GSE249925,HCM,HCM_vs_Control,disease_only_log2CPM_OLS,log2CPM_plus_1 ~ HCM_status,CPM,log2(CPM + 1),120,97,23,1.8540928996146329,2.181306853640761,-0.3272139540261283,0.14311903960760927,-2.2863062449500338,0.02402011225898396,0.04458624168551257,0.3272139540261283
RAB1B,RAB1B,GSE249925,HCM,HCM_vs_Control,disease_only_log2CPM_OLS,log2CPM_plus_1 ~ HCM_status,CPM,log2(CPM + 1),120,97,23,6.306282189548715,6.565021781852825,-0.2587395923041096,0.11319228240511837,-2.2858412853455263,0.024048205172922235,0.04463315293381814,0.2587395923041096
BACH1,BACH1,GSE249925,HCM,HCM_vs_Control,disease_only_log2CPM_OLS,log2CPM_plus_1 ~ HCM_status,CPM,log2(CPM + 1),120,97,23,4.102036354062966,3.8207947226428067,0.28124163142015746,0.12305573651720648,2.2854816799282847,0.024069952357478972,0.044668276971090784,0.28124163142015746
TTC37,TTC37,GSE249925,HCM,HCM_vs_Control,disease_only_log2CPM_OLS,log2CPM_plus_1 ~ HCM_status,CPM,log2(CPM + 1),120,97,23,6.112398295224022,5.809241292973161,0.30315700225085807,0.13267152956113668,2.2850192746979645,0.02409794175333786,0.04471497551744928,0.30315700225085807
RRP8,RRP8,GSE249925,HCM,HCM_vs_Control,disease_only_log2CPM_OLS,log2CPM_plus_1 ~ HCM_status,CPM,log2(CPM + 1),120,97,23,4.035776002596762,4.144969022701376,-0.10919302010461396,0.04778997901462041,-2.2848518111131306,0.024108085373799902,0.04472855323865853,0.10919302010461396
TAF1A,TAF1A,GSE249925,HCM,HCM_vs_Control,disease_only_log2CPM_OLS,log2CPM_plus_1 ~ HCM_status,CPM,log2(CPM + 1),120,97,23,1.1867489029371006,1.3444151998542633,-0.15766629691716338,0.06901393071016433,-2.2845575566375094,0.024125918066288148,0.044756391902130606,0.15766629691716338
DPT,DPT,GSE249925,HCM,HCM_vs_Control,disease_only_log2CPM_OLS,log2CPM_plus_1 ~ HCM_status,CPM,log2(CPM + 1),120,97,23,6.076084792086509,5.70691400827526,0.36917078381124924,0.16160655931876663,2.284379949473865,0.024136687190570875,0.04476798055324078,0.36917078381124924
ZNRF3,ZNRF3,GSE249925,HCM,HCM_vs_Control,disease_only_log2CPM_OLS,log2CPM_plus_1 ~ HCM_status,CPM,log2(CPM + 1),120,97,23,2.937812013695573,3.111053797504245,-0.17324178380867128,0.07583817370480751,-2.2843612305723178,0.02413782244792137,0.04476798055324078,0.17324178380867128
RP11-420L9.5,RP11-420L9.5,GSE249925,HCM,HCM_vs_Control,disease_only_log2CPM_OLS,log2CPM_plus_1 ~ HCM_status,CPM,log2(CPM + 1),120,97,23,1.330455410818433,1.4757385016060083,-0.1452830907875754,0.06360092938613925,-2.2842919465141875,0.0241420247710038,0.044770527774303515,0.1452830907875754
TELO2,TELO2,GSE249925,HCM,HCM_vs_Control,disease_only_log2CPM_OLS,log2CPM_plus_1 ~ HCM_status,CPM,log2(CPM + 1),120,97,23,2.7777799835451487,3.1820041268373855,-0.4042241432922367,0.17697643923290682,-2.284056256552119,0.024156325010341755,0.044791798431595614,0.4042241432922367
RBCK1,RBCK1,GSE249925,HCM,HCM_vs_Control,disease_only_log2CPM_OLS,log2CPM_plus_1 ~ HCM_status,CPM,log2(CPM + 1),120,97,23,4.6064901167181045,4.8871416805410055,-0.28065156382290124,0.12289697981709677,-2.2836327161219505,0.024182041570025254,0.0448342303054381,0.28065156382290124
DTYMK,DTYMK,GSE249925,HCM,HCM_vs_Control,disease_only_log2CPM_OLS,log2CPM_plus_1 ~ HCM_status,CPM,log2(CPM + 1),120,97,23,2.48435329307053,2.7179337265676637,-0.2335804334971341,0.10228938269277667,-2.2835256929713466,0.02418854361278901,0.04484103212088543,0.2335804334971341
RP11-245G13.2,RP11-245G13.2,GSE249925,HCM,HCM_vs_Control,disease_only_log2CPM_OLS,log2CPM_plus_1 ~ HCM_status,CPM,log2(CPM + 1),120,97,23,3.6531374175772093,3.3729180258922895,0.2802193916849205,0.12271854532675278,2.283431497161272,0.024194267618242844,0.04484639017642437,0.2802193916849205
ISOC2,ISOC2,GSE249925,HCM,HCM_vs_Control,disease_only_log2CPM_OLS,log2CPM_plus_1 ~ HCM_status,CPM,log2(CPM + 1),120,97,23,3.6461571084911326,4.028777072567012,-0.38261996407587995,0.16758573663365112,-2.2831296491079187,0.02421261805872076,0.04487514854166937,0.38261996407587995
RP11-635N19.1,RP11-635N19.1,GSE249925,HCM,HCM_vs_Control,disease_only_log2CPM_OLS,log2CPM_plus_1 ~ HCM_status,CPM,log2(CPM + 1),120,97,23,1.721440837293531,1.5169882034312436,0.2044526338622873,0.08955363347304221,2.283018856223544,0.024219356625919612,0.044882381494356416,0.2044526338622873
YES1,YES1,GSE249925,HCM,HCM_vs_Control,disease_only_log2CPM_OLS,log2CPM_plus_1 ~ HCM_status,CPM,log2(CPM + 1),120,97,23,4.188931660558304,4.445029880495302,-0.25609821993699566,0.11221630126817896,-2.2821837562170404,0.024270201490485033,0.044971339279758354,0.25609821993699566
TRPV1,TRPV1,GSE249925,HCM,HCM_vs_Control,disease_only_log2CPM_OLS,log2CPM_plus_1 ~ HCM_status,CPM,log2(CPM + 1),120,97,23,4.947573939627303,4.685946842372544,0.2616270972547574,0.11465966221074014,2.2817710449372917,0.024295363897901982,0.04501269363711037,0.2616270972547574
RP13-582O9.5,RP13-582O9.5,GSE249925,HCM,HCM_vs_Control,disease_only_log2CPM_OLS,log2CPM_plus_1 ~ HCM_status,CPM,log2(CPM + 1),120,97,23,1.8568713127810368,1.6591788741852127,0.19769243859582408,0.08664783709085735,2.2815623013016166,0.02430809941248014,0.04503101735946514,0.19769243859582408
TIMM10,TIMM10,GSE249925,HCM,HCM_vs_Control,disease_only_log2CPM_OLS,log2CPM_plus_1 ~ HCM_status,CPM,log2(CPM + 1),120,97,23,4.585317956865027,4.824282943613123,-0.23896498674809563,0.10474772441183341,-2.2813382160796576,0.024321777443664403,0.04505108261042051,0.23896498674809563
TTC33,TTC33,GSE249925,HCM,HCM_vs_Control,disease_only_log2CPM_OLS,log2CPM_plus_1 ~ HCM_status,CPM,log2(CPM + 1),120,97,23,3.3406842863255752,3.1305603300460154,0.21012395627955716,0.09210899721441629,2.28125332632185,0.024326960829111868,0.04505541042498823,0.21012395627955716
VPS52,VPS52,GSE249925,HCM,HCM_vs_Control,disease_only_log2CPM_OLS,log2CPM_plus_1 ~ HCM_status,CPM,log2(CPM + 1),120,97,23,5.421402613471255,5.294861834732675,0.12654077873857594,0.055497035875621305,2.2801358080128145,0.02439528717524195,0.04517666918270292,0.12654077873857594
KIF2C,KIF2C,GSE249925,HCM,HCM_vs_Control,disease_only_log2CPM_OLS,log2CPM_plus_1 ~ HCM_status,CPM,log2(CPM + 1),120,97,23,1.2381835923314735,1.1026631387616517,0.1355204535698218,0.05945241032826488,2.279477868458979,0.024435593076655274,0.045246015681659806,0.1355204535698218
KIAA0430,KIAA0430,GSE249925,HCM,HCM_vs_Control,disease_only_log2CPM_OLS,log2CPM_plus_1 ~ HCM_status,CPM,log2(CPM + 1),120,97,23,5.7156826303101935,5.5213230700462885,0.19435956026390455,0.08526909048092152,2.2793671090861634,0.024442384028535172,0.04525329546509097,0.19435956026390455
TMCC2,TMCC2,GSE249925,HCM,HCM_vs_Control,disease_only_log2CPM_OLS,log2CPM_plus_1 ~ HCM_status,CPM,log2(CPM + 1),120,97,23,1.427489987071846,1.2535483618655339,0.17394162520631123,0.07631611968505139,2.2792252269133972,0.024451085621902267,0.04526411054535329,0.17394162520631123
MRPS27,MRPS27,GSE249925,HCM,HCM_vs_Control,disease_only_log2CPM_OLS,log2CPM_plus_1 ~ HCM_status,CPM,log2(CPM + 1),120,97,23,6.53471734900842,6.409757213410167,0.12496013559825392,0.054835253514810146,2.278828446822155,0.024475434466113485,0.045303886065580355,0.12496013559825392
SNX7,SNX7,GSE249925,HCM,HCM_vs_Control,disease_only_log2CPM_OLS,log2CPM_plus_1 ~ HCM_status,CPM,log2(CPM + 1),120,97,23,3.713702247414572,3.9537071720545733,-0.24000492464000223,0.10532179122873753,-2.27877746703681,0.02447856443849557,0.04530438086815938,0.24000492464000223
VPS33A,VPS33A,GSE249925,HCM,HCM_vs_Control,disease_only_log2CPM_OLS,log2CPM_plus_1 ~ HCM_status,CPM,log2(CPM + 1),120,97,23,3.9911687219795686,3.855592755580918,0.13557596639865044,0.05951706406880723,2.2779343793220725,0.024530377903310013,0.045394967340713785,0.13557596639865044
DXO,DXO,GSE249925,HCM,HCM_vs_Control,disease_only_log2CPM_OLS,log2CPM_plus_1 ~ HCM_status,CPM,log2(CPM + 1),120,97,23,3.3245911372365655,3.536182598904345,-0.21159146166778287,0.09290747904486864,-2.2774427187460025,0.024560638189232348,0.0454456518160635,0.21159146166778287
SCOC-AS1,SCOC-AS1,GSE249925,HCM,HCM_vs_Control,disease_only_log2CPM_OLS,log2CPM_plus_1 ~ HCM_status,CPM,log2(CPM + 1),120,97,23,1.6642250334969955,1.4617910333365876,0.20243400016040702,0.08890045148164853,2.277086300311927,0.024582595186687806,0.045480962289516154,0.20243400016040702
RBBP9,RBBP9,GSE249925,HCM,HCM_vs_Control,disease_only_log2CPM_OLS,log2CPM_plus_1 ~ HCM_status,CPM,log2(CPM + 1),120,97,23,3.2179837487541563,3.0157807893159414,0.2022029594382153,0.08882136616394502,2.276512602440638,0.024617973760372856,0.04554109324741798,0.2022029594382153
TCP10L,TCP10L,GSE249925,HCM,HCM_vs_Control,disease_only_log2CPM_OLS,log2CPM_plus_1 ~ HCM_status,CPM,log2(CPM + 1),120,97,23,0.8731300702939205,0.9712194903180922,-0.09808942002417112,0.04309131880545662,-2.2763151080850683,0.024630163096368844,0.04555831710649057,0.09808942002417112
FIZ1,FIZ1,GSE249925,HCM,HCM_vs_Control,disease_only_log2CPM_OLS,log2CPM_plus_1 ~ HCM_status,CPM,log2(CPM + 1),120,97,23,3.2578687864865916,3.387760355934717,-0.1298915694481252,0.05706672499151256,-2.276134988777501,0.024641284662423324,0.045573562120779655,0.1298915694481252
ZNF41,ZNF41,GSE249925,HCM,HCM_vs_Control,disease_only_log2CPM_OLS,log2CPM_plus_1 ~ HCM_status,CPM,log2(CPM + 1),120,97,23,4.290051524661853,4.070640027171402,0.21941149749045186,0.09642620088006601,2.275434430558493,0.024684582920750816,0.045648306766043756,0.21941149749045186
GUCY1A2,GUCY1A2,GSE249925,HCM,HCM_vs_Control,disease_only_log2CPM_OLS,log2CPM_plus_1 ~ HCM_status,CPM,log2(CPM + 1),120,97,23,2.8548439898489097,3.1972232788375776,-0.3423792889886696,0.15047219936857462,-2.2753657514503893,0.024688831248582246,0.045650828758039795,0.3423792889886696
NUP188,NUP188,GSE249925,HCM,HCM_vs_Control,disease_only_log2CPM_OLS,log2CPM_plus_1 ~ HCM_status,CPM,log2(CPM + 1),120,97,23,5.129968537764845,5.406073197985824,-0.27610466022098,0.12135035426476522,-2.2752686788088643,0.024694837027522943,0.045656599392240434,0.27610466022098
ACTL6A,ACTL6A,GSE249925,HCM,HCM_vs_Control,disease_only_log2CPM_OLS,log2CPM_plus_1 ~ HCM_status,CPM,log2(CPM + 1),120,97,23,4.1570834767875775,4.322532428707568,-0.1654489519199912,0.07274582846219461,-2.2743428099932026,0.024752183965876477,0.04575727875761723,0.1654489519199912
ENDOD1,ENDOD1,GSE249925,HCM,HCM_vs_Control,disease_only_log2CPM_OLS,log2CPM_plus_1 ~ HCM_status,CPM,log2(CPM + 1),120,97,23,4.438520972314117,4.670513903730024,-0.2319929314159076,0.10206785993234793,-2.2729283397308016,0.02484001971099278,0.04591429011284416,0.2319929314159076
RP11-196O16.1,RP11-196O16.1,GSE249925,HCM,HCM_vs_Control,disease_only_log2CPM_OLS,log2CPM_plus_1 ~ HCM_status,CPM,log2(CPM + 1),120,97,23,0.9994829863301913,0.8672510964296386,0.13223188990055246,0.058184167934146214,2.2726438238356295,0.02485772056194586,0.0459416426034515,0.13223188990055246
ATP6V0A1,ATP6V0A1,GSE249925,HCM,HCM_vs_Control,disease_only_log2CPM_OLS,log2CPM_plus_1 ~ HCM_status,CPM,log2(CPM + 1),120,97,23,5.0884632685402424,5.28348794904495,-0.19502468050471022,0.08582014690161247,-2.272481317566306,0.024867835678109875,0.045954970509314214,0.19502468050471022
OSGEP,OSGEP,GSE249925,HCM,HCM_vs_Control,disease_only_log2CPM_OLS,log2CPM_plus_1 ~ HCM_status,CPM,log2(CPM + 1),120,97,23,4.724068614819927,4.9074366511358685,-0.183368036315943,0.08071842431627219,-2.271699898371003,0.024916525130174175,0.04603957112786182,0.183368036315943
CCBL2,CCBL2,GSE249925,HCM,HCM_vs_Control,disease_only_log2CPM_OLS,log2CPM_plus_1 ~ HCM_status,CPM,log2(CPM + 1),120,97,23,2.903378731910972,3.1057515169335645,-0.20237278502259437,0.08908900473475426,-2.2715798164444787,0.024924014721596444,0.04604803373616453,0.20237278502259437
